disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,linked_from,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,214363,True,3QGppKBPd9gHOgHJzRbVIw,False,True,Hate The Way (feat. blackbear),60,1,track,,single,Hate The Way (feat. blackbear),2020,pop,0.569,0.865,4,-3.844,0,0.266,0.0673,0.0,0.312,0.361,82.011,4
1,157555,False,6s86N7LVaJZuU4alwKp6XO,False,True,Are you happy?,68,5,track,,single,Sad Songs,2020,pop,0.632,0.578,9,-7.657,0,0.0905,0.714,0.0,0.42,0.297,139.324,4
1,184500,False,7pt64sepCy5QmDrgy9wOJS,False,True,blue,64,1,track,,single,blue,2020,pop,0.725,0.258,11,-14.065,0,0.255,0.668,2.63e-05,0.0955,0.173,127.876,3
1,128662,True,4LxHF9sQ6KXrxZatMPV2EL,False,True,Money Buy Drugs (Interlude),57,12,track,,album,While You Were Sleeping,2020,pop,0.898,0.914,1,-5.179,1,0.206,0.259,1.93e-06,0.139,0.866,129.019,4
1,177498,False,2mlCfcprMj3aOUX2uYuQEE,False,True,Wallflower,60,1,track,,single,Wallflower,2020,pop,0.836,0.656,2,-7.054,1,0.0405,0.444,0.0151,0.229,0.875,105.012,4
1,155040,False,4YCnTYbq3oL1Lqpyxg33CU,False,True,The Twist,62,1,track,,album,Dancin' Party: The Chubby Checker Collection (1960-1966),2020,pop,0.571,0.618,4,-5.682,1,0.0371,0.18,2.69e-06,0.178,0.852,156.892,4
1,173933,False,7IFFuUYZTa5CUNz099dUqB,False,True,Broke Boy,63,2,track,,single,Broke Boy (Stripped),2020,pop,0.794,0.686,8,-3.566,1,0.205,0.0865,0.0,0.0656,0.759,98.05,4
1,186409,True,7tMEUrMaMzE0YptCGfsXzt,False,True,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),61,1,track,,single,Boys Ain't Shit (feat. Tate McRae & Audrey Mika),2020,pop,0.801,0.637,1,-5.209,0,0.173,0.161,8.27e-05,0.414,0.708,103.022,4
1,132278,False,1whfVLMKWqAX3uk97VXsNN,False,True,west side,60,10,track,,album,Positions,2020,pop,0.688,0.455,11,-8.632,0,0.199,0.186,0.0,0.0794,0.557,87.865,4
1,150909,False,5QVJ97UEhK7tUe84OYs96p,False,True,Bottle’s Bout Dead (feat. ERNEST),56,2,track,,album,Diplo Presents Thomas Wesley: Snake Oil (Deluxe),2020,pop,0.65,0.523,11,-8.368,1,0.0317,0.0686,0.0,0.0949,0.523,132.03,4
1,205836,True,3JPykcDhUA7DMrxN6eXzQ4,False,True,Rom-Com Gone Wrong,61,1,track,,album,Krystal,2020,pop,0.601,0.422,3,-8.539,1,0.0231,0.842,0.245,0.139,0.356,76.46,4
1,154031,True,40RpxZKx3o3LwtDw1TeEEn,False,True,Message To Her,59,4,track,,album,Murda She Wrote,2020,pop,0.582,0.636,9,-5.851,1,0.118,0.566,0.0,0.106,0.272,114.603,3
1,116871,True,0WNmMljbubSgfEipIeiPwC,False,True,Honey and Glass,62,1,track,,single,Honey and Glass,2020,pop,0.449,0.384,10,-12.26,1,0.0477,0.816,0.016,0.285,0.406,95.652,4
1,229557,False,288li8gcr0oOAHDwAERZHS,False,True,Red Desert,62,1,track,,album,CALM,2020,pop,0.501,0.83,9,-4.474,1,0.118,0.0205,2.52e-06,0.0563,0.449,133.927,4
1,132000,False,24EtJ2vTx6CtaP32S6Arn2,False,True,Car Crash in G Major,58,1,track,,single,Car Crash in G Major,2020,pop,0.709,0.517,7,-8.077,1,0.0335,0.277,0.118,0.484,0.429,105.369,4
1,157600,False,3D1PuFi2U8lmtdWRZcCz1f,False,True,Body Terror Song,59,3,track,,album,Good Luck Everybody,2020,pop,0.507,0.399,9,-10.917,0,0.0358,0.871,0.000377,0.113,0.225,115.588,4
1,219760,False,3IdPtyJHB1WVPM4eCiCAKM,False,True,Answer,64,1,track,,single,TREASURE EPILOGUE : Action To Answer,2020,pop,0.565,0.903,7,-1.918,1,0.0499,0.0746,0.0,0.359,0.54,97.968,4
1,173339,False,16bbvpBMEc19o6wG3kn8vA,False,True,Nights Like This,58,3,track,,single,Nights Like This (PBH & Jack Remix),2020,pop,0.699,0.861,3,-4.99,1,0.0542,0.0546,2.98e-05,0.276,0.5,126.023,4
1,164967,True,5Y7dUgG3vyx3541JagbWvv,False,True,This Ain't Love,59,5,track,,album,TAKE TIME,2020,pop,0.416,0.455,7,-9.911,1,0.0923,0.464,2.05e-05,0.619,0.408,81.735,4
1,144530,False,2K0r5GD5zYlEMx2M7ZMcqG,False,True,Better Days,65,1,track,,single,Better Days,2020,pop,0.626,0.726,5,-5.015,1,0.0376,0.235,0.0,0.304,0.257,89.132,4
1,159130,True,5sHVIQEzTg8qcEstqlIig1,False,True,Got It All,59,11,track,,album,No Love Lost (Deluxe),2020,pop,0.605,0.583,0,-5.068,0,0.294,0.357,0.0,0.314,0.534,92.713,4
1,197855,True,61KoN6PlBhQD7sivCcf0hA,False,True,Compensating (feat. Young Thug),60,6,track,,album,Limbo,2020,pop,0.868,0.616,5,-5.405,0,0.17,0.292,0.0,0.253,0.495,98.017,4
1,178600,False,21yCOhgaDMc0KEtxhZHTbI,False,True,blue,66,3,track,,single,bandaids,2020,pop,0.513,0.563,1,-8.689,1,0.0338,0.0701,1.62e-06,0.0956,0.217,160.051,4
1,110933,False,2S6z7NH6jUhPlq0pBQNLuV,False,True,NEA,71,8,track,,album,BAHÍA DUCATI,2020,pop,0.868,0.539,5,-6.533,1,0.176,0.211,0.0,0.137,0.669,81.976,4
1,180869,False,0rGv55cMarU0SqK7SEGjHF,False,True,Higher On You,57,1,track,,single,Higher On You,2020,pop,0.616,0.688,11,-5.127,1,0.0321,0.275,0.0,0.0763,0.587,137.974,4
1,225812,False,0OTtnwUO8natNWSwdZvXVF,False,True,Inolvidable,74,1,track,,single,Inolvidable,2020,pop,0.84,0.543,0,-4.941,1,0.0568,0.678,0.0,0.128,0.74,139.929,4
1,221648,False,6qr6qpP9J9YBBYsVmJFd5c,False,True,The Latter Teens,65,1,track,,album,After Fillmore County,2020,pop,0.658,0.441,11,-10.008,0,0.0436,0.681,0.241,0.109,0.354,129.599,4
1,210813,False,7zC6xvBPnIC92K06pMpstY,False,True,INCEPTION,64,5,track,,album,ZERO : FEVER Part.1,2020,pop,0.607,0.886,4,-3.77,0,0.0847,0.108,0.0,0.31,0.616,149.941,4
1,228000,False,2hmafYGj1CXYKIYcMnX4lj,False,True,cardigan - cabin in candlelight version,61,1,track,,single,cardigan (cabin in candlelight version),2020,pop,0.652,0.237,0,-8.364,0,0.0335,0.9,0.0,0.0991,0.367,129.976,4
1,217846,False,3gy83YfNaZOsAvkbVgD6IQ,False,True,Wake Up (feat. Madison Reyes),63,2,track,,album,Julie and the Phantoms: Season 1 (From the Netflix Original Series),2020,pop,0.676,0.653,5,-4.729,1,0.039,0.101,0.0,0.101,0.181,129.978,4
1,172354,False,26dXOkhzMxLLNaUXt77HQc,False,True,always,63,1,track,,single,always,2020,pop,0.629,0.495,9,-6.86,1,0.103,0.539,0.000231,0.0326,0.548,89.773,4
1,234858,True,1OfLNb6dQ9dra1B58iT9Ex,False,True,3am,60,8,track,,album,Manic,2020,pop,0.385,0.871,0,-4.604,0,0.0795,0.00906,0.0,0.579,0.538,189.76,4
1,281119,True,6RbH4isVKIOg1OY1HvRqFc,False,True,LOYAL (feat. Drake and Bad Bunny) - Remix,56,1,track,,single,LOYAL (feat. Drake and Bad Bunny) [Remix],2020,pop,0.877,0.529,0,-6.235,0,0.0461,0.479,0.00159,0.094,0.422,104.984,4
1,200391,False,4hoNqOv7FRMefk6yC83yqP,False,True,Don't Let Me Down,57,1,track,,single,Don't Let Me Down,2020,pop,0.854,0.674,0,-7.32,1,0.0597,0.345,9.82e-05,0.12,0.729,109.958,4
1,217760,False,6Ihdn6wW2UBhfTKWbP29KA,False,True,FIESTA,67,2,track,,album,BLOOM*IZ,2020,pop,0.756,0.927,7,-2.116,1,0.0594,0.0617,0.0,0.343,0.723,123.005,4
1,152922,False,17H5BFEUB0tMcQfJEcDSwH,False,True,Ready Yet,63,1,track,,single,Ready Yet,2020,pop,0.79,0.531,8,-8.065,1,0.147,0.193,0.0,0.13,0.627,104.512,4
1,199970,True,6TkwBmyNs21ihKTi8Bp0eo,False,True,High Today (feat. Logic),58,7,track,,album,The Saga of Wiz Khalifa,2020,pop,0.775,0.629,8,-5.315,1,0.0669,0.269,0.0,0.111,0.278,112.835,4
1,176232,False,29m79w9xPMH4YCD6r8JSmV,False,True,Excuses,82,1,track,,single,Excuses,2020,pop,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984,4
1,189858,False,4eOcd47wPU3ixxYw0spREl,False,True,Let Me In (20 CUBE),66,3,track,,single,BORDER : DAY ONE,2020,pop,0.483,0.795,8,-4.338,0,0.181,0.00258,0.0,0.0912,0.685,171.853,4
1,156505,True,3orJ0XpgXRG1LTA521BpDz,False,True,parachute,63,2,track,,album,love + everything else,2020,pop,0.786,0.588,1,-3.777,0,0.165,0.0503,0.0,0.167,0.685,75.011,4
1,195214,False,17hEgChAl6FQ73xelHkKNt,False,True,Cabin Fever,61,10,track,,album,CTV3: Cool Tape Vol. 3,2020,pop,0.727,0.867,2,-5.682,1,0.0319,0.131,0.000135,0.208,0.916,123.009,4
1,177658,False,2a7kFbxMwmmZWDvH0JbZFU,False,True,Touch,60,2,track,,single,You Do You,2020,pop,0.742,0.644,0,-7.284,1,0.0577,0.221,0.0391,0.105,0.614,104.027,4
1,193667,False,74D7JUfU6HYeMx4bZhsHnG,False,True,What If I Told You That I Love You,60,1,track,,single,What If I Told You That I Love You,2020,pop,0.596,0.366,7,-11.144,1,0.115,0.63,7.04e-06,0.0554,0.229,84.394,4
1,149803,False,0W6vig3DpP1D3R4w72hdWp,False,True,Days Like This,68,17,track,,album,Without Fear (The Complete Edition),2020,pop,0.642,0.214,3,-9.25,1,0.198,0.909,0.0,0.122,0.38,80.444,4
1,212006,False,5KCH6zWcx5qUYbmp0uaaE7,False,True,N'y pense plus,72,1,track,,single,N'y pense plus,2020,pop,0.556,0.633,2,-7.381,0,0.27,0.444,0.0,0.0744,0.45,93.329,4
1,182600,True,09PziVJjD74IagSfdN58wH,False,True,Confidant,58,5,track,,album,"Don't give me problems, give me wine",2020,pop,0.796,0.408,1,-8.362,0,0.102,0.062,0.00414,0.127,0.609,84.959,4
1,203400,False,2eTDSkAeUtMkp9fb5KbTJV,False,True,BCKYRD,57,10,track,,album,you'll be fine,2020,pop,0.464,0.879,8,-4.21,1,0.0476,0.00157,0.0,0.0786,0.606,164.101,4
1,191808,False,7G0tY4ErguYZpP6nQ6Qcnc,False,True,Malibu,60,1,track,,single,Malibu,2020,pop,0.627,0.838,2,-4.352,1,0.183,0.0247,0.000383,0.223,0.536,120.0,4
1,163851,True,4hk4plGoAmg3naYTq8EUul,False,True,"fuck, i luv my friends",57,1,track,,single,"fuck, i luv my friends",2020,pop,0.443,0.551,4,-5.667,1,0.026,0.121,0.0,0.334,0.683,168.099,4
1,227173,False,6kKC35sKUh2FUx4M0qAL44,False,True,Candy,64,1,track,,album,Delight - The 2nd Mini Album,2020,pop,0.649,0.767,11,-3.838,0,0.0455,0.24,0.0,0.0929,0.608,149.918,4
1,155271,False,14ahZtLV5yKtqQATTfQta0,False,True,Home for the Summer,62,1,track,,single,Home for the Summer,2020,pop,0.682,0.529,4,-9.862,1,0.0469,0.782,0.000294,0.102,0.39,126.995,4
1,195836,False,2cUzIBGMvx2BZ2Q1fzjdl1,False,True,NUNU NANA,68,1,track,,single,NUNA,2020,pop,0.743,0.689,7,-2.846,1,0.0289,0.0198,0.0,0.708,0.504,104.936,4
1,177445,False,2qvWsotNWTvRkwCksOnl92,False,True,Still Your Best,60,2,track,,single,When It's All Said And Done,2020,pop,0.484,0.405,6,-7.685,1,0.0897,0.482,0.0,0.144,0.219,95.589,3
1,176640,False,6Tdy6tOHVEyBmlObZpGJJc,False,True,Beside You (feat. Georgia Ku),57,1,track,,single,Beside You (feat. Georgia Ku),2020,pop,0.634,0.794,6,-6.363,1,0.0945,0.0801,0.0,0.0664,0.67,123.02,4
1,200838,False,1fipvP2zmef6vN2IwXfJhY,False,True,I’m Ready (with Demi Lovato),65,1,track,,single,I’m Ready (with Demi Lovato),2020,pop,0.501,0.674,5,-6.363,1,0.0408,0.00346,3.56e-05,0.282,0.152,155.051,4
1,179916,False,2KoHxhRyWxJzA0VafWd5Nk,False,True,My Oasis (feat. Burna Boy),67,1,track,,single,My Oasis (feat. Burna Boy),2020,pop,0.691,0.474,10,-8.742,0,0.0583,0.569,0.000626,0.099,0.381,143.783,4
1,181495,True,5sBplhIrmzA4kQGyIOpmDf,False,True,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],61,1,track,,single,Lemonade (Feat. Roddy Ricch & Don Toliver) [Remix],2020,pop,0.832,0.549,1,-8.259,0,0.0602,0.168,0.0,0.11,0.384,140.045,4
1,207509,False,3ehrCQoouv7NW8LRgcMvRF,False,True,is your bedroom ceiling bored? (feat. Cavetown),59,1,track,,single,is your bedroom ceiling bored? (feat. Cavetown),2020,pop,0.616,0.45,6,-9.832,1,0.114,0.529,1.58e-06,0.0926,0.195,123.851,4
1,170053,False,1LV5cAo02H8h5YlZNcjULM,False,True,Always Forever,60,2,track,,album,A N N I V E R S A R Y,2020,pop,0.605,0.489,10,-7.234,0,0.174,0.168,2.36e-06,0.187,0.326,147.341,4
1,201176,False,5YEHrYUjG9e0VPQLCp6vGo,False,True,Misery Business,59,20,track,,album,Tickets To My Downfall (SOLD OUT Deluxe),2020,pop,0.461,0.867,11,-3.586,1,0.152,0.000674,0.0,0.371,0.717,170.015,4
1,217161,False,2LjeUVxf9m9ugARNcTlbHT,False,True,6 months,63,4,track,,album,love + everything else,2020,pop,0.661,0.576,3,-6.058,1,0.0412,0.26,0.0,0.089,0.342,145.91,4
1,275520,True,1j3SdMJfeRJXycCp50boYE,False,True,Yucky Blucky Fruitcake,59,2,track,,album,Oh The Places You’ll Go,2020,pop,0.597,0.617,8,-7.482,0,0.282,0.463,0.0,0.66,0.889,97.923,4
1,163547,False,1Ia95g66IhlAJ3qVI4qI8W,False,True,Slow,68,1,track,,single,Slow,2020,pop,0.636,0.243,2,-9.509,1,0.04,0.815,0.0,0.111,0.239,142.016,4
1,164954,False,5PfLdXnwvcZ8WbGMQpSsrd,False,True,Things I Can't Say (feat. Julia Cole),57,9,track,,album,Wilderness,2020,pop,0.616,0.798,8,-4.224,1,0.0481,0.0125,0.0,0.114,0.936,80.033,4
1,193586,False,1TTKyvJ3QFRr84YTNnSMkc,False,True,Valentine,57,8,track,,album,Dreamland,2020,pop,0.521,0.818,9,-7.131,1,0.043,0.00464,4.68e-05,0.131,0.606,160.002,4
1,151720,False,4v8jmsVox8VwU5js3JHOJZ,False,True,Gimme What I Want,63,5,track,,album,Plastic Hearts,2020,pop,0.659,0.765,0,-5.392,0,0.0591,0.0428,0.0,0.0783,0.41,89.983,4
1,206320,False,4b93D55xv3YCH5mT4p6HPn,False,True,Ocean Drive,71,6,track,,album,Duality,2020,pop,0.67,0.776,8,-4.091,0,0.047,0.00388,0.000184,0.122,0.624,115.034,4
1,202800,False,6QllZj61FBD4tkCHuAguBW,False,True,Same Boat,60,9,track,,album,Give Me A Minute,2020,pop,0.47,0.148,2,-11.915,1,0.0459,0.927,0.0,0.0989,0.273,94.585,4
1,135373,True,0xJWNEUYTU5tle6ezjf0gE,False,True,Mad At Me.,59,3,track,,album,KIKI,2020,pop,0.735,0.585,0,-5.111,0,0.211,0.0775,7.13e-06,0.0996,0.447,82.429,4
1,209583,False,2nMOodYNHBAQ3Kc1QNimZU,False,True,Cool,65,3,track,,album,Future Nostalgia,2020,pop,0.469,0.785,5,-4.015,0,0.0664,0.133,1.55e-06,0.0931,0.79,89.719,4
1,183874,True,2IKJtXeR5UsaUjZB46fTOK,False,True,six thirty,60,6,track,,album,Positions,2020,pop,0.739,0.516,0,-7.154,1,0.0539,0.67,0.0,0.151,0.434,120.109,4
1,177440,False,4f9IfFvBFm7Gsf1IVEudyf,False,True,lie to me,65,1,track,,single,lie to me,2020,pop,0.642,0.392,4,-7.846,0,0.0372,0.0151,0.0,0.352,0.0479,138.065,4
1,270982,False,4keclC0eBhQm8lFtYmX01K,False,True,4ÆM,63,5,track,,album,Miss Anthropocene (Deluxe Edition),2020,pop,0.482,0.905,7,-4.371,0,0.0418,0.00971,0.29,0.288,0.116,93.017,4
1,199880,False,1db6ixe9nX6cqt2V1DYZnW,False,True,Am I High Rn (feat. blackbear),56,1,track,,album,A Letter To My Younger Self,2020,pop,0.712,0.497,4,-7.943,1,0.0639,0.513,2.52e-06,0.303,0.457,93.953,4
1,260547,True,5bQ9rtAfOUbPmuxjPK8zDp,False,True,Perreo Pesau',67,12,track,,album,Afrodisíaco,2020,pop,0.732,0.679,3,-3.068,0,0.135,0.195,5.2e-06,0.651,0.443,171.887,4
1,172023,True,1xNknVNOolLB4oQeEtNBX2,False,True,Hello Hello Hello,58,3,track,,single,I'm Allergic To Dogs!,2020,pop,0.736,0.669,1,-8.305,1,0.136,0.107,0.0,0.224,0.797,86.531,4
1,255000,False,5EcGSkkNBMAWOePvLgKde1,False,True,i <3 u,66,13,track,,album,Wachito Rico,2020,pop,0.68,0.263,9,-13.079,1,0.0416,0.759,0.536,0.108,0.232,86.978,4
1,187940,True,3yv7994DWTEk3ihwy75YBQ,False,True,Don’t Stop (feat. Young Thug),58,1,track,,single,Don’t Stop (feat. Young Thug),2020,pop,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,4
1,184426,False,2iW0q5jJJT5HKlIs25AAgv,False,True,HOME;RUN,65,1,track,,single,; [Semicolon],2020,pop,0.687,0.942,2,-2.817,1,0.0741,0.0613,0.0,0.173,0.765,96.106,4
1,174520,True,2b2LUjMx9LKwIARJf93Rbd,False,True,not ur friend,62,7,track,,album,love is not dying,2020,pop,0.778,0.313,4,-9.288,1,0.421,0.301,0.0,0.667,0.707,68.936,4
1,184613,True,5IgjP7X4th6nMNDh4akUHb,False,True,Under The Influence,96,3,track,,album,Indigo (Extended),2019,pop,0.733,0.69,9,-5.529,0,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,4
1,212750,False,2vWBUC9djv6BtiGlmKiQaH,False,True,YKWIM?,84,3,track,,single,Bipolar,2019,pop,0.372,0.537,9,-7.623,1,0.0305,0.937,0.873,0.287,0.228,123.735,3
1,174000,False,6UelLqGlWMcVH1E5c4H7lY,False,True,Watermelon Sugar,90,2,track,,album,Fine Line,2019,pop,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,4
1,178426,False,1BxfuPKGuaTgP7aM0Bbdwr,False,True,Cruel Summer,85,2,track,,album,Lover,2019,pop,0.552,0.702,9,-5.707,1,0.157,0.117,2.06e-05,0.105,0.564,169.994,4
1,122338,False,1aXV8GrmQLvgoFtBPERP7E,False,True,Jealous,84,1,track,,single,Jealous,2019,pop,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,4
1,221306,False,1dGr1c8CrMLDpV6mPbImSI,False,True,Lover,85,3,track,,album,Lover,2019,pop,0.359,0.543,7,-7.582,1,0.0919,0.492,1.58e-05,0.118,0.453,68.534,4
1,207133,False,3jjujdWJ72nww5eGnfs2E7,False,True,Adore You,86,3,track,,album,Fine Line,2019,pop,0.676,0.771,8,-3.675,1,0.0483,0.0237,7e-06,0.102,0.569,99.048,4
1,182160,False,7qEHsqek33rTcFNT9PFqLf,False,True,Someone You Loved,88,4,track,,album,Divinely Uninspired To A Hellish Extent,2019,pop,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,4
1,224444,False,24G1PXBWoRgV0wDXZKwxzz,False,True,N Side,79,11,track,,album,Apollo XXI,2019,pop,0.838,0.536,2,-6.288,1,0.0435,0.072,0.000259,0.208,0.89,119.956,4
1,226986,True,60ynsPSSKe6O3sfwRnIBRf,False,True,Streets,83,9,track,,album,Hot Pink,2019,pop,0.749,0.463,11,-8.433,1,0.0842,0.21,0.0382,0.338,0.189,90.035,4
1,256800,False,0Qr61NXlyAeQaADO5xn3rI,False,True,Cry,77,7,track,,album,Cry,2019,pop,0.409,0.399,7,-10.456,1,0.0275,0.763,0.654,0.112,0.161,142.823,4
1,267520,False,4EWBhKf1fOFnyMtUzACXEc,False,True,Pluto Projector,82,7,track,,album,Pony,2019,pop,0.379,0.219,5,-11.196,1,0.0307,0.707,0.000691,0.118,0.188,79.786,4
1,245425,False,3ZCTVFBt2Brf31RLEnCkWJ,False,True,everything i wanted,86,1,track,,single,everything i wanted,2019,pop,0.704,0.225,6,-14.454,0,0.0994,0.902,0.657,0.106,0.243,120.006,4
1,240133,False,1ZMiCix7XSAbfAJlEZWMCp,False,True,Falling,85,6,track,,album,Fine Line,2019,pop,0.567,0.267,4,-6.502,1,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,4
1,222400,False,4y5bvROuBDPr5fuwXbIBZR,False,True,Paper Rings,83,8,track,,album,Lover,2019,pop,0.811,0.719,9,-6.553,1,0.0497,0.0129,1.36e-05,0.0742,0.865,103.979,4
1,188386,False,7B3z0ySL9Rr0XvZEAjWZzM,False,True,Sofia,81,7,track,,album,Immunity,2019,pop,0.744,0.619,0,-9.805,1,0.039,0.598,0.00372,0.231,0.641,112.997,4
1,175960,False,3zksbXteOCeSusJ5Xltr3t,False,True,Bubble Gum,80,1,track,,single,Bubble Gum,2019,pop,0.509,0.0167,9,-24.639,1,0.115,0.979,2.72e-05,0.387,0.229,207.97,3
1,178000,False,57RA3JGafJm5zRtKJiKPIm,False,True,Are You Bored Yet? (feat. Clairo),80,4,track,,album,Nothing Happens,2019,pop,0.682,0.683,8,-6.444,0,0.0287,0.156,2.32e-05,0.273,0.64,120.023,4
1,161929,False,51Grh1RyUDcMBbpuyUIUHI,False,True,rises the moon,79,1,track,,single,recently,2019,pop,0.483,0.129,5,-20.149,0,0.0349,0.947,0.145,0.106,0.203,137.35,3
1,180434,True,3QzAOrNlsabgbMwlZt7TAY,False,True,Ballin' (with Roddy Ricch),80,9,track,,album,Perfect Ten,2019,pop,0.809,0.545,7,-6.678,1,0.0735,0.392,0.0,0.151,0.244,97.008,4
1,282205,False,1170VohRSx6GwE6QDCHPPH,False,True,Kilby Girl,78,4,track,,album,When We Were Friends,2019,pop,0.329,0.444,1,-9.973,1,0.0417,0.0578,0.0352,0.113,0.225,162.279,4
1,173306,False,5WtfUKzXircvW8l5aaVZWT,False,True,What A Time (feat. Niall Horan),83,6,track,,single,Inner Monologue Part 1,2019,pop,0.516,0.467,0,-6.184,1,0.0302,0.662,0.0,0.0853,0.386,132.861,4
1,178626,True,6ocbgoVGwYJhOv1GgI9NsF,False,True,7 rings,84,10,track,,album,"thank u, next",2019,pop,0.778,0.317,1,-10.732,0,0.334,0.592,0.0,0.0881,0.327,140.048,4
1,208906,False,45S5WTQEGOB1VHr1Q4FuPl,False,True,Golden,84,1,track,,album,Fine Line,2019,pop,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,4
1,196077,False,43zdsphuZLzwA9k4DJhU0I,False,True,when the party's over,84,7,track,,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,pop,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,4
1,208500,False,0TZejo18HlJ86OrWNsXKnw,False,True,Mrs Magic,78,1,track,,single,Mrs Magic,2019,pop,0.471,0.634,8,-7.406,1,0.031,0.159,0.365,0.374,0.366,132.542,4
1,260640,True,6XHVuErjQ4XNm6nDPVCxVX,False,True,No Guidance (feat. Drake),81,11,track,,album,Indigo,2019,pop,0.696,0.454,1,-6.756,0,0.153,0.123,0.0,0.155,0.136,92.928,4
1,157497,True,1ZdhOMWyFR8Iv9eylMGYg2,False,True,Mount Everest,83,13,track,,album,Imagination & the Misfit Kid,2019,pop,0.494,0.428,0,-7.239,0,0.205,0.236,0.0698,0.0816,0.44,87.724,4
1,194087,False,2Fxmhks0bxGSBdJ92vM42m,False,True,bad guy,84,2,track,,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,pop,0.701,0.425,7,-10.965,1,0.375,0.328,0.13,0.1,0.562,135.128,4
1,207320,True,3e9HZxeyfWwjeyPAMmWSSQ,False,True,"thank u, next",83,11,track,,album,"thank u, next",2019,pop,0.717,0.653,1,-5.634,1,0.0658,0.229,0.0,0.101,0.412,106.966,4
1,215106,False,2gMXnyrvIjhVBUZwvLZDMP,False,True,Before You Go,84,13,track,,album,Divinely Uninspired To A Hellish Extent (Extended Edition),2019,pop,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,4
1,291796,False,6CcJMwBtXByIz4zQLzFkKc,False,True,i love you,82,13,track,,album,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019,pop,0.421,0.131,0,-18.435,1,0.0382,0.952,0.00453,0.109,0.12,137.446,4
1,252746,False,6oEVnWKgPqIEPc53OYDNqG,False,True,Could've Been (feat. Bryson Tiller),78,13,track,,album,I Used To Know Her,2019,pop,0.45,0.352,1,-11.733,0,0.267,0.649,3.8e-06,0.249,0.408,102.679,4
1,278991,True,45ROR8UMn60YEVQnDy0uVF,False,True,Juliet,79,1,track,,album,Animal Kingdom,2019,pop,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,4
1,181026,False,22vgEDb5hykfaTwLuskFGD,False,True,Sucker,81,1,track,,album,Happiness Begins,2019,pop,0.842,0.734,1,-5.065,0,0.0588,0.0427,0.0,0.106,0.952,137.958,4
1,202192,True,0Oqc0kKFsQ6MhFOLBNZIGX,False,True,Doin' Time,83,5,track,,album,Norman Fucking Rockwell!,2019,pop,0.641,0.559,7,-11.132,0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4
1,90323,False,6S7o12almFeL57rbRvdY5l,False,True,Vas,78,3,track,,single,Triplbt Theme,2019,pop,0.514,0.424,0,-10.645,1,0.0282,0.918,0.849,0.126,0.416,71.114,4
1,173325,True,3HWzoMvoF3TQfYg4UPszDq,False,True,Truth Hurts,77,13,track,,album,Cuz I Love You (Super Deluxe),2019,pop,0.715,0.624,4,-3.046,0,0.114,0.11,0.0,0.123,0.412,158.087,4
1,202653,False,5WbfFTuIldjL9x7W6y5l7R,False,True,Kingston,75,6,track,,album,Atlanta Millionaires Club,2019,pop,0.73,0.355,10,-9.13,0,0.0359,0.154,0.00155,0.117,0.56,142.143,4
1,143226,True,2xyx0o4xNOLLjBSbOOdcbA,False,True,Playing Games (with Bryson Tiller) - Extended Version,78,3,track,,album,Over It,2019,pop,0.726,0.408,11,-6.606,0,0.0614,0.603,0.0,0.225,0.459,115.918,4
1,91869,False,6EtKlIQmGPB9SX8UjDJG5s,False,True,Formula,83,2,track,,album,Euphoria (Original Score from the HBO Series),2019,pop,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,4
1,158571,False,1Cv1YLb4q0RzL6pybtaMLo,False,True,Sunday Best,77,7,track,,album,Where the Light Is,2019,pop,0.878,0.525,5,-6.832,1,0.0578,0.183,0.0,0.0714,0.694,112.022,4
1,281518,True,4Wjhj0WjkyECccfHVIgaTq,False,True,Trust Issues,79,4,track,,album,Care Package,2019,pop,0.421,0.539,11,-5.456,0,0.274,0.779,0.0,0.111,0.523,89.177,3
