disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,307500,False,4HgIIQ1AXbcLGTWVVFntiD,False,True,Plein ciel,35,1,track,single,Plein ciel,2015,techno,0.933,0.491,9,-11.358,0,0.0873,0.0121,0.635,0.078,0.314,128.019,4
1,451815,False,6PDGSMlpAjHa0DRAJa30Yc,False,True,Newborn Soul,29,1,track,single,Newborn Soul,2015,techno,0.545,0.837,10,-9.494,0,0.0858,0.014,0.926,0.0869,0.734,120.002,4
1,369564,False,5YGwrhUyFhgi0pp50XzD4A,False,True,All We Love,42,5,track,single,The Aviating,2015,techno,0.836,0.452,1,-11.564,1,0.128,0.203,0.249,0.106,0.242,120.031,4
1,292710,False,7tqWwEVtAsNTUwAonlkuYZ,False,True,Around - Solomon Vox Mix,36,8,track,album,Defected In The House Radio Show: Episode 004 (hosted by Sonny Fodera),2015,techno,0.914,0.478,2,-9.942,1,0.065,0.0462,0.00341,0.19,0.667,122.983,4
1,252293,False,1H459s6qJEEs3HLK2PQMI1,False,True,Rhythm Bomb (feat. Flux Pavilion),16,9,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.511,0.874,11,-8.558,0,0.0717,2.4e-05,0.867,0.183,0.303,130.046,4
2,296359,False,0317SNNZHrRUxgSTNEanyw,False,True,BIG BAD WOLF,39,13,track,album,TERRORDRANG,2015,techno,0.482,0.977,7,-4.083,1,0.109,0.000615,0.0,0.346,0.154,125.038,4
1,448565,False,03mxsTP3r8LoOA4WDiYgPL,False,True,Damage Control - Original Mix,35,2,track,single,Weltschmerz,2015,techno,0.819,0.406,4,-10.599,0,0.0732,0.434,0.943,0.117,0.358,127.004,4
1,449032,False,5ojDFLRmp2PQuvLwyc8Wtn,False,True,Cassandra - Original Mix,30,1,track,single,Cassandra,2015,techno,0.811,0.675,6,-11.423,1,0.0719,0.027,0.87,0.0755,0.642,123.993,4
1,377686,False,3Dg9oNsbO5nanhJOQ9nV7j,False,True,First Storm - Original Mix,29,1,track,single,Blue Line Dubs,2015,techno,0.8,0.316,8,-18.842,1,0.0657,0.408,0.895,0.0937,0.452,120.01,4
1,333979,False,0gSz2ZuL2zOaJaU5sLIrlH,False,True,Knowing We'll Be Here (KiNK Remix),31,7,track,album,New Energy [Collected Remixes],2015,techno,0.663,0.615,0,-10.407,1,0.0513,0.00435,0.261,0.124,0.079,121.027,4
1,389420,False,5Xx57TQH1ZhmSGTADjhWne,False,True,Terror Acid,34,3,track,single,Black Hole,2015,techno,0.68,0.995,8,-8.674,1,0.0513,0.00137,0.894,0.0918,0.0421,127.982,4
1,473192,False,4393xLc6sW9aHPCnyKxj78,False,True,Birth,34,3,track,album,Powers of Ten,2015,techno,0.522,0.572,7,-11.432,0,0.0829,0.00749,0.838,0.12,0.358,121.047,4
1,227368,False,0osK0RKDbeFUeOYNcLVGyO,False,True,Body Of Conflict - Cosmic Gate Radio Edit,30,3,track,compilation,"Trance Top 1000 Selection, Vol. 8",2015,techno,0.573,0.805,1,-9.991,1,0.0804,0.0172,0.196,0.199,0.0662,132.929,4
1,370730,False,1Fjt2qzntJQN3yuuzF4iZK,False,True,Monogamy - Original Mix,33,1,track,single,Monogamy/Polygamy EP,2015,techno,0.637,0.71,2,-11.281,1,0.0338,0.000141,0.89,0.209,0.0948,120.986,4
1,416408,False,1BNdBWeEZW3N2p9aGtiFGQ,False,True,Walking Boots,39,5,track,album,"Alpine Grooves, Vol. 7 (Kristallhütte)",2015,techno,0.808,0.801,11,-5.658,1,0.0482,0.00405,0.575,0.0693,0.68,120.005,4
1,300000,False,3uEzB83avObgaaFkQimbrT,False,True,Lights,16,2,track,album,The Politics Of Dancing 3,2015,techno,0.644,0.811,0,-7.035,0,0.0402,0.00531,0.0867,0.12,0.369,131.988,4
1,354146,False,5Str1b1nCD8h60dUjavwzK,False,True,Undulate,28,3,track,album,Placid,2015,techno,0.797,0.36,1,-15.027,0,0.0532,0.655,0.956,0.115,0.254,122.01,4
1,352773,False,63NyKOQroqXkz8cOMYkRuH,False,True,Cassiopeia feat. Gregor Schwellenbach,37,7,track,album,1983,2015,techno,0.454,0.54,0,-12.267,1,0.0353,0.0524,0.926,0.176,0.218,122.977,4
1,241859,False,5Bi3uoQEpcfRtyqRK9muAV,False,True,Rest Of Your Life (Da Tweekaz Remix) - Radio Edit,35,2,track,single,Rest Of Your Life (Da Tweekaz Remix),2015,techno,0.464,0.967,11,-3.829,0,0.0516,0.00769,1.72e-06,0.568,0.444,149.976,4
1,296170,False,1hEtRcohFvv76oeaVEtRgw,False,True,Tureja liepa,35,5,track,album,Ratu,2015,techno,0.398,0.472,1,-11.382,0,0.0321,0.0843,0.00522,0.0832,0.135,125.148,5
1,256000,False,4SdVOUvCs6Eh8biqJu70pm,False,True,Invisible Sun,16,13,track,album,The Day Is My Enemy (Expanded Edition),2015,techno,0.615,0.76,9,-8.398,0,0.032,0.000222,0.811,0.598,0.48,139.981,4
1,309106,False,1pyXSvT0Sj5uWSJbwMdZC7,False,True,Elle,23,3,track,album,Creatures,2015,techno,0.457,0.599,6,-12.556,1,0.0333,0.0576,0.923,0.0669,0.13,119.954,4
1,364440,False,7mYPEU00B0szYVgeNAgMWJ,False,True,Feed Your Head - Robin Schulz Remix,39,1,track,single,Feed Your Head (Robin Schulz Remix),2015,techno,0.811,0.55,2,-10.182,0,0.0465,0.00166,0.58,0.0669,0.336,123.997,4
1,343040,False,5sAtFdi96OmmyI3u9PQfPy,False,True,Two 0 One,26,1,track,album,Signs Under Test,2015,techno,0.672,0.647,8,-14.165,1,0.0543,0.521,0.928,0.124,0.396,124.991,4
1,354711,False,6SLmXcSlZeQyNhFhVagomK,False,True,Calm Down,30,1,track,single,Mdr 18,2015,techno,0.65,0.541,2,-9.336,1,0.0349,0.00572,0.918,0.0951,0.7,129.971,4
