disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,375178,False,6OimGOBXWWEJrfkYFemBkl,False,True,Dough,27,8,track,compilation,Electro Swing Elite Compilation 2016,2016,jazz,0.768,0.648,9,-7.888,1,0.0349,0.000235,0.000378,0.0295,0.609,128.0,4
1,369213,False,2HMJBM9MEDITmRg5KGM8sr,False,True,"Dance, Love & Die",35,14,track,album,Eternal,2016,jazz,0.705,0.832,4,-6.376,0,0.0399,0.0181,0.473,0.152,0.671,120.986,4
1,296079,False,7e9U5gGExO2pAmx7nACd5e,False,True,Need Somebody,36,2,track,album,Volta,2016,jazz,0.719,0.665,5,-8.556,0,0.0269,0.192,0.765,0.105,0.601,106.994,4
1,282771,False,2HqXnqZruPIpKav1KuCGLd,False,True,Ya Own Way,26,5,track,album,Body Wash,2016,jazz,0.459,0.568,5,-10.502,1,0.0931,0.137,0.635,0.0945,0.346,84.805,4
1,214333,False,3WgRZewKupRMLXLvg9JDUc,False,True,ただ二人だけ〜We're the only ones here in this world〜,28,15,track,album,オリジナル・サウンドトラック「機動戦士ガンダム サンダーボルト」,2016,jazz,0.503,0.61,5,-4.148,1,0.0279,0.451,0.000922,0.104,0.326,101.972,3
1,299400,False,6PNPx0EPLCoi5w3N0k39kv,False,True,Amira,31,5,track,album,Colour Theory,2016,jazz,0.684,0.598,4,-10.373,0,0.0423,0.226,0.895,0.093,0.0761,120.008,4
1,188020,False,4Q7YKvcf7hIz7Ue4JN2KYf,False,True,Prospero,26,8,track,album,Arclight,2016,jazz,0.335,0.844,11,-5.723,0,0.0692,0.011,0.898,0.0668,0.222,102.713,3
1,276702,False,0Je3mUpyJNTlce1LiByDAh,False,True,Red Dress,34,1,track,album,Colour Theory,2016,jazz,0.732,0.727,4,-8.291,0,0.115,0.00985,0.0378,0.267,0.617,139.99,4
1,297186,False,2Qt8IvUEDiAJ0Omd4O0Yrd,False,True,Rest In Pleasure,24,6,track,album,Emily’s D+Evolution,2016,jazz,0.408,0.588,6,-7.522,1,0.0562,0.294,6.35e-05,0.0944,0.403,73.649,4
1,286640,False,7C6zXzKu70gtiIoPC1OgIQ,False,True,Fragile,38,6,track,album,Carolina,2016,jazz,0.573,0.242,10,-12.08,0,0.031,0.962,0.00426,0.118,0.322,120.109,4
1,379700,False,7HQEf8Wu1x9WBNstTxVtFD,False,True,Valleys,31,5,track,single,NÉRIJA EP,2016,jazz,0.493,0.326,7,-10.655,1,0.18,0.307,0.2,0.124,0.258,80.361,4
1,120530,False,5TEwIOAzgwy8pHYfnN5Bhw,False,True,Sunny San Francisco,29,1,track,album,Since We Met,2016,jazz,0.645,0.299,5,-11.129,0,0.0345,0.907,0.868,0.106,0.774,77.035,4
1,991800,False,44I3YK6F39fECdMAa8M3ZX,False,True,Nightwolf,28,7,track,album,Sunset Mission,2016,jazz,0.248,0.0342,0,-23.067,0,0.0369,0.971,0.942,0.131,0.0718,95.8,4
1,287750,False,1gJGzCUP5jLEVTF2Rq9A46,False,True,All Of Me,33,8,track,album,Squad Goals,2016,jazz,0.335,0.516,1,-5.6,1,0.0437,0.882,0.0,0.154,0.389,87.085,3
1,248346,False,4h862OvlxhIaBjzjADISAH,False,True,Kiss and Tell,22,1,track,compilation,Smooth Jazz n Chill,2016,jazz,0.637,0.519,7,-10.296,0,0.0379,0.357,0.19,0.0985,0.483,70.001,4
1,87037,False,4TUaNruuTiHtUKeu9cHEFH,False,True,Zesel,30,3,track,album,KEATS 08: Treegonometry,2016,jazz,0.825,0.23,7,-15.634,1,0.298,0.521,0.0913,0.13,0.764,81.472,4
1,160031,False,3u7P5LhtaySPyckJenKI5Q,False,True,Fortæl Os Om Begyndelsen,39,1,track,album,Forsvinder,2016,jazz,0.457,0.144,0,-26.989,0,0.0409,0.931,0.946,0.115,0.26,140.214,4
1,221053,False,5RZpCoZKWvejwgVJdwsLq9,False,True,Green Mango,22,8,track,compilation,Reggae You Can't Regret,2016,jazz,0.791,0.52,8,-9.584,1,0.365,0.356,0.904,0.179,0.946,82.006,4
1,169000,False,0kYFWF6OwKXG2JnZPyUzws,False,True,Party Raiser,32,5,track,album,Prohibition Swing,2016,jazz,0.515,0.875,5,-4.104,0,0.374,0.303,0.0,0.137,0.774,204.323,4
1,381252,False,0j9zAbamwJHJmIQGBTb90N,False,True,Soul Village,25,2,track,compilation,Feeling Good - The Supreme Sound Of Producer Bob Shad,2016,jazz,0.568,0.459,5,-9.785,1,0.0309,0.543,0.899,0.117,0.599,120.731,4
1,155500,False,1cRfBU7lcxKLRN8tAOAqrQ,False,True,Graduate,24,8,track,album,Mangoes,2016,jazz,0.311,0.433,11,-10.618,0,0.0554,0.462,0.76,0.0999,0.208,83.713,4
1,63157,False,1da25Qx0ikgWqhDCiXljNt,False,True,Romantic Spanish Guitar,31,9,track,album,Guitar Music for Spanish Restaurants,2016,jazz,0.781,0.186,0,-17.134,0,0.0709,0.935,0.941,0.144,0.919,151.668,5
2,185826,False,0XmoE66nIc9bgn4OfnWblr,False,True,I'll Be Seeing You,31,9,track,album,Dream: The Lost Recordings,2016,jazz,0.235,0.0836,9,-15.375,1,0.0411,0.984,0.000118,0.109,0.114,172.411,4
