disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,225666,False,3JC1K7tn043EjbCmCG4w7K,False,True,When I'm Gone,27,9,track,album,A Whole Lot More to Me,2016,country,0.603,0.938,5,-3.818,1,0.0382,0.0398,1.71e-06,0.527,0.424,114.006,4
1,223533,False,7JHG9E5tEIGceVwsSKJVeP,False,True,Still Feels Like Mexico,29,8,track,album,Tattooed Heart,2016,country,0.588,0.816,9,-5.731,1,0.0369,0.156,0.0,0.177,0.393,106.003,4
1,238464,False,123kvjlUJ4UCGGuvDsVP9z,False,True,Against the World,29,7,track,album,Stripped Down & Turned Up,2016,country,0.643,0.406,6,-7.757,1,0.0352,0.292,0.0,0.27,0.331,118.032,4
1,164053,False,2pAkcs4jk7IPndqRivRZRL,False,True,Put Me In A Box,27,2,track,album,Kinda Don't Care,2016,country,0.516,0.854,10,-5.089,1,0.0604,0.113,0.0,0.102,0.662,138.083,4
1,245733,False,2RLkIDsvRmd5zbQm9xZvZp,False,True,Equator,28,8,track,album,Spark,2016,country,0.645,0.779,4,-5.34,1,0.0471,0.0601,0.000118,0.149,0.639,81.988,4
1,190106,False,5VYEjZW3BEyLGTgUwrwCsm,False,True,Peter Pan,29,3,track,single,Audience Network Acoustic Sessions,2016,country,0.632,0.608,1,-5.997,1,0.121,0.587,0.0,0.1,0.681,153.804,4
1,192200,False,4PGSR7lLLcEV4vMSPmqMvH,False,True,Girl Problems,27,12,track,album,Girl Problems,2016,country,0.579,0.85,5,-3.328,0,0.027,0.453,4.28e-06,0.246,0.828,89.995,4
1,174053,False,1jDkUogzsola0nUtOLt4qr,False,True,Over The River Charlie,34,8,track,album,Strange Country,2016,country,0.501,0.444,3,-8.418,0,0.0262,0.857,0.00202,0.107,0.753,95.098,4
2,262586,False,4qhtY6ld2B5lAl9jmAMg1d,False,True,"A Boy Named Sue - Live at Nassau Coliseum, Uniondale, NY - March 1990",35,15,track,album,Live - American Outlaws,2016,country,0.57,0.783,9,-9.817,1,0.408,0.773,0.0,0.961,0.504,107.764,4
1,219933,False,3bH0tpdDyjghGWwa49mrN3,False,True,You Are My Home,30,10,track,album,My Piece of Land,2016,country,0.464,0.0899,2,-15.069,1,0.0332,0.33,0.0256,0.125,0.197,110.238,3
1,232800,False,0ICvJmFJvUtDqU4Z9weYwY,False,True,Texas Forever,26,1,track,single,Texas Forever,2016,country,0.315,0.629,4,-5.378,1,0.0345,0.189,5.4e-06,0.104,0.509,157.798,3
1,176786,False,6SGXWeDUYQvJqxZxGVZqNZ,False,True,Soggy Bottom Summer,36,2,track,album,Beautiful Freakshow,2016,country,0.66,0.941,9,-4.798,1,0.0884,0.122,0.0,0.305,0.649,114.029,4
1,208500,False,76ohkDbublQjruNdDiynjL,False,True,How Long (Has This Been Going On) [Live],33,6,track,compilation,So Into You: The '70s In Concert,2016,country,0.754,0.299,0,-14.285,0,0.0312,0.708,0.00276,0.107,0.546,119.975,4
1,249626,False,0qmMJfVn7KlhRab9zgwS7z,False,True,Open Road,30,6,track,album,Pullin' Together,2016,country,0.437,0.722,11,-8.777,0,0.05,0.013,0.219,0.326,0.859,75.79,4
1,135173,False,5CPfVfCfBBCrkPUG3BsNgA,False,True,Blue Moon Of Kentucky,27,1,track,album,Foggy Mountain Breakdown,2016,country,0.433,0.468,0,-6.942,1,0.0354,0.459,0.0407,0.908,0.73,110.813,3
1,321760,False,5ybX8HKId3PMu0XNyYmESu,False,True,This Old Porch,26,7,track,album,Live Dinner Reunion,2016,country,0.361,0.542,3,-6.064,1,0.045,0.837,2.2e-06,0.716,0.362,149.768,4
1,179480,False,025G8GdUUwSo3lCgM4Bbk2,False,True,"Blue Eyes Crying in the Rain - Live at Nassau Coliseum, Uniondale, NY - March 1990",35,10,track,album,Live - American Outlaws,2016,country,0.403,0.594,4,-9.443,1,0.0323,0.64,0.0149,0.945,0.343,95.493,4
1,218778,False,0HeNDXMTdBDS9eWQkhENJ2,False,True,I Know,33,1,track,single,I Know,2016,country,0.545,0.908,0,-6.548,1,0.0512,0.115,0.0,0.0877,0.391,120.155,4
1,276333,False,4KGP3Q5xUDuhaqYtmlZeo2,False,True,Fighter,27,7,track,album,Fighter,2016,country,0.592,0.489,6,-8.211,1,0.0257,0.0432,0.0447,0.0686,0.383,83.995,4
1,148346,False,6M2zCT4fXGdtHu2E0yjiSj,False,True,The Dragon Song,33,1,track,compilation,Pete's Dragon (Original Motion Picture Soundtrack),2016,country,0.393,0.135,1,-15.612,1,0.0527,0.869,1.14e-05,0.0842,0.348,160.387,3
1,238773,False,6uT4hNCs3gA9boMYxp1pVr,False,True,I Can Only Imagine - Edit,27,3,track,compilation,"Love Can Build A Bridge: Songs Of Faith, Hope & Love",2016,country,0.294,0.523,9,-6.742,1,0.0492,0.446,0.0,0.918,0.348,164.22,4
1,236106,False,0FSDyRlOcjUWd6YxrKtoRH,False,True,Mercy,29,1,track,album,Ain't Who I Was,2016,country,0.628,0.507,10,-7.898,0,0.155,0.256,6.64e-06,0.0873,0.653,72.869,4
1,161253,False,727Ric7BCNuahIETyOALEU,False,True,Who's Gonna Take the Garbage Out (feat. Iris Dement),37,1,track,single,Who's Gonna Take the Garbage Out (feat. Iris Dement),2016,country,0.668,0.558,9,-9.378,1,0.0422,0.424,3.07e-06,0.293,0.909,175.545,3
1,218866,False,5QjHZoeRq5FTbyhBHOU4Ne,False,True,American Spirit,28,30,track,album,Tangled Up (Deluxe / Big Machine Radio Release Special),2016,country,0.625,0.62,2,-8.283,1,0.0273,0.162,1.71e-05,0.114,0.68,79.975,4
1,319453,False,7x0lFNGqvY9oFaJ4GCCHHR,False,True,Shades Of Gray,26,1,track,single,Shades Of Gray,2016,country,0.572,0.824,2,-5.626,0,0.0349,0.448,0.00279,0.94,0.84,119.979,4
1,255693,False,19YEyXpp0MOOqB9Rf9wAeT,False,True,Echo,27,10,track,album,Remington,2016,country,0.503,0.87,7,-6.701,1,0.0609,0.0405,0.000879,0.28,0.647,152.116,4
1,169146,False,1QCaswj2Jr7FxJljQE6Dvu,False,True,Little Bit Older,27,12,track,album,Fired Up,2016,country,0.57,0.772,9,-3.777,1,0.0318,0.349,1.12e-06,0.11,0.486,128.049,4
1,246000,False,0Q86K0NXZ98Cdn8hj0DPoM,False,True,Sunday Mornin' Comin' Down,28,13,track,album,The Lost Nashville Sessions,2016,country,0.567,0.63,0,-8.045,1,0.0254,0.535,0.0143,0.109,0.563,89.587,4
