disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
1,172516,False,1ogRu1dOUgHvel8To8oQbe,False,True,Wicked Ones,60,4,track,album,ROCKISDEAD,2016,rock,0.587,0.635,5,-5.47,1,0.0377,0.0353,0.0,0.331,0.591,96.519,4
1,218025,False,4Xx0J00u90QvnG3rwz4Itp,False,True,Adderall,56,1,track,single,Adderall,2016,rock,0.681,0.891,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,4
1,237693,False,53I7CviVHhNYEKth717RLG,False,True,Coins,55,7,track,album,Sunlit Youth,2016,rock,0.566,0.576,5,-4.859,1,0.0365,0.0578,0.0,0.0523,0.607,138.045,4
1,212544,False,3rq5VaJa4HfQIHPgGa2iH8,False,True,Boys,58,2,track,single,Boys,2016,rock,0.738,0.225,2,-15.651,1,0.0363,0.862,0.000167,0.107,0.189,103.035,4
1,523203,False,74HX1HcsR135apNYpHUUZj,False,True,That Was A Crazy Game Of Poker,55,12,track,album,XX,2016,rock,0.512,0.785,0,-4.21,1,0.12,0.0608,0.0,0.0673,0.598,79.183,4
1,303573,True,4mxoJfHYvwuWCwqnZvzggL,False,True,Destroyed By Hippie Powers,56,3,track,album,Teens Of Denial,2016,rock,0.533,0.663,9,-5.679,1,0.0395,0.0106,0.0183,0.0708,0.315,104.948,4
1,186626,False,3uG9Vlu26R6njg2GAutQNA,False,True,Runnin' Red Lights,56,28,track,album,Bury Me In My Boots (Big Machine Radio Release Special),2016,rock,0.491,0.33,5,-9.504,1,0.029,0.956,2.8e-06,0.091,0.145,140.045,3
1,259230,True,2KvhjbZPPtNXTB6wib1rXB,False,True,Mind brand,62,13,track,album,Coin locker Baby,2016,rock,0.51,0.963,10,-2.662,0,0.0523,0.00806,0.000151,0.175,0.57,155.976,4
1,244506,True,0SVvyfRMFMRJzc0L2odX20,False,True,Fill in the Blank,57,1,track,album,Teens Of Denial,2016,rock,0.339,0.829,9,-7.239,1,0.058,0.00737,1.26e-05,0.0596,0.5,162.794,4
1,224840,False,2Q7PDjPz7h559wBF97lO07,False,True,High And Low,58,2,track,album,Two Vines,2016,rock,0.512,0.768,1,-4.673,1,0.045,0.0213,3.2e-06,0.0918,0.322,126.907,4
1,185946,False,1tYOB844iD7HxHvPtwDPNu,False,True,Half Light,66,1,track,single,Half Light,2016,rock,0.532,0.392,10,-7.502,1,0.0289,0.816,0.0,0.122,0.352,151.879,4
1,196866,False,2eM4Ew20VXdjBhm6a6Cs9l,False,True,Flow with It (You Got Me Feeling Like),57,2,track,album,Sea of Noise,2016,rock,0.61,0.752,10,-5.062,0,0.0389,0.294,0.0755,0.116,0.832,89.995,4
1,238386,False,5mQNY6pTeSDl2doFB7uLbE,False,True,Kids,62,4,track,album,Oh My My,2016,rock,0.596,0.732,2,-6.189,1,0.0401,0.0153,0.0,0.318,0.228,99.98,4
1,163066,True,3KAS4vmuvRGP2BUQcxmu5i,False,True,"Well, Everybody's Fucking In A U.F.O.",56,4,track,album,The Electric Warlock Acid Witch Satanic Orgy Celebration Dispenser,2016,rock,0.73,0.907,2,-4.478,1,0.0727,0.000111,0.00816,0.266,0.573,116.016,4
1,200120,False,1kiylxwnw8R8rJoCDtubWM,False,True,LET'S STAY HOME TONIGHT,58,10,track,album,H A R D L O V E,2016,rock,0.548,0.367,5,-9.271,1,0.0309,0.668,0.0,0.144,0.416,147.946,4
1,283463,False,07XaOyTS5hyaWiUK1Bc3bR,False,True,True Love Waits,62,11,track,album,A Moon Shaped Pool,2016,rock,0.401,0.132,0,-15.569,1,0.0355,0.938,0.102,0.1,0.0381,136.142,4
1,205773,False,7aag0fFgE9K1Gj8lJwQaGI,False,True,HAPPINESS,58,6,track,album,H A R D L O V E,2016,rock,0.575,0.765,9,-6.608,1,0.0345,0.00703,0.0,0.331,0.407,98.037,4
