,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
612,1,237840,True,5fyIGoaaKelzdyW8ELhYJZ,False,True,Feeling Myself,66,5,track,album,The Pinkprint (Deluxe),2014,0.564,0.703,2,-5.459,1,0.269,0.437,0.00927,0.358,0.477,139.045,Rap
613,1,227560,True,4bBrKDo8rchikwZOtmXbIH,False,True,The Night Is Still Young,66,13,track,album,The Pinkprint (Deluxe),2014,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016,Rap
618,1,188059,True,60PTOzcoFycWBICdumIsFQ,False,True,FOR FUN,76,2,track,single,RED & WHITE,2022,0.775,0.461,7,-6.594,0,0.124,0.157,0.0,0.0687,0.131,134.028,Rap
619,1,237400,True,49zD0wr2S3d0lZPib0K4e1,False,True,F*ck Up Some Commas,66,18,track,album,DS2 (Deluxe),2015,0.874,0.568,11,-5.896,0,0.224,0.0698,1.38e-05,0.149,0.46,139.995,Rap
620,1,275840,True,5InOp6q2vvx0fShv3bzFLZ,False,True,Know Yourself,69,4,track,album,If You're Reading This It's Too Late,2015,0.72,0.412,11,-8.687,0,0.223,0.196,0.0,0.342,0.179,114.408,Rap
621,1,224773,False,3ugAI8vlmz6y4T9BlKhytz,False,True,Beg For It,54,17,track,album,F.A.M.E. (Expanded Edition),2011,0.479,0.433,0,-6.878,0,0.0455,0.164,0.0,0.0739,0.324,58.396,Rap
622,1,209093,False,1KHKeIouP04dDtl0EetgED,False,True,The Downfall Of Us All,70,1,track,album,Homesick,2009,0.588,0.881,0,-4.62,1,0.0666,0.000252,0.0,0.326,0.709,129.947,Rap
623,1,206306,True,4jTiyLlOJVJj3mCr7yfPQD,False,True,This Could Be Us,79,5,track,album,SremmLife,2015,0.732,0.69,0,-4.992,0,0.134,0.291,0.0,0.116,0.758,143.072,Rap
624,1,224258,False,2S5LNtRVRPbXk01yRQ14sZ,False,True,"I Don't Like It, I Love It (feat. Robin Thicke & Verdine White)",68,3,track,album,My House,2015,0.854,0.766,9,-4.697,0,0.141,0.0242,0.0,0.0793,0.784,118.004,Rap
625,1,236818,True,0biVzpdI2z0vAxwfU9xuuA,False,True,Too Comfortable,69,13,track,album,High Off Life,2020,0.935,0.472,3,-9.304,0,0.0575,0.0455,0.0,0.19,0.659,130.041,Rap
626,1,195097,False,7kt9e9LFSpN1zQtYEl19o1,False,True,this is me trying,75,9,track,album,folklore,2020,0.515,0.476,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,0.412,135.886,Rap
627,1,395950,True,7vlPI45Zzzk0palLdKry4k,False,True,The Matrimony (feat. Usher),53,13,track,album,The Album About Nothing,2015,0.416,0.712,5,-6.671,0,0.384,0.438,0.0,0.0642,0.581,78.015,Rap
632,1,292865,True,5O59s7bCgTFsXDXlWecyQ1,False,True,Apparently,71,11,track,album,2014 Forest Hills Drive,2014,0.802,0.544,5,-9.212,1,0.0686,0.605,0.0,0.102,0.57,133.992,Rap
633,1,239266,True,4tqcoej1zPvwePZCzuAjJd,False,True,Wet Dreamz,84,3,track,album,2014 Forest Hills Drive,2014,0.495,0.722,6,-8.108,0,0.357,0.0697,0.0,0.113,0.539,175.627,Rap
634,1,197133,True,0Y0TOsE1q11qgbi7c5WZsG,False,True,R.I.C.O. (feat. Drake),71,6,track,album,Dreams Worth More Than Money,2015,0.727,0.599,1,-6.941,1,0.327,0.317,0.0,0.219,0.386,167.909,Rap
639,1,210575,True,38T0tPVZHcPZyhtOcCP7pF,False,True,STAR WALKIN' (League of Legends Worlds Anthem),89,1,track,single,STAR WALKIN' (League of Legends Worlds Anthem),2022,0.637,0.715,2,-4.971,0,0.0455,0.148,0.0,0.0892,0.308,141.872,Rap
640,1,508000,False,5VBzIn9cBH4BNa1c6Zilba,False,True,How Many More Times - 1993 Remaster,54,9,track,album,Led Zeppelin,1969,0.322,0.68,9,-11.349,1,0.061,0.114,0.0245,0.434,0.518,142.748,Rap
645,1,177733,True,12d5QFwzh60IIHlsSnAvps,False,True,10 Bands,67,3,track,album,If You're Reading This It's Too Late,2015,0.825,0.756,11,-3.687,0,0.383,0.265,2.15e-06,0.0762,0.888,172.938,Rap
646,1,161853,False,58UKC45GPNTflCN6nwCUeF,False,True,Fancy Like,78,6,track,album,Country Stuff The Album,2022,0.647,0.765,1,-6.459,1,0.06,0.111,0.0,0.315,0.855,79.994,Rap
655,1,215110,False,01TyFEZu6mHbffsVfxgrFn,False,True,Show Me How,79,1,track,single,Show Me How,2018,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,Rap
