,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
347,1,198440,False,5r5cp9IpziiIsR6b93vcnQ,False,True,Walking On A Dream,79,2,track,album,Walking On A Dream (10th Anniversary Edition),2008,0.871,0.701,5,-5.594,0,0.0458,0.257,7.52e-06,0.0589,0.716,126.975,Alternative
348,1,219506,False,3gkSQbWTDBh0ZKq85WmJDz,False,True,You Don’t Get Me High Anymore,52,3,track,album,Three,2016,0.504,0.945,7,-4.625,1,0.0504,0.00242,0.00257,0.536,0.744,97.972,Alternative
349,1,194306,False,5EYWGM3Ns3iYew8ws0FatB,False,True,This Kiss,68,1,track,album,Faith,1998,0.398,0.804,11,-5.559,1,0.0451,0.175,0.0,0.181,0.709,186.752,Alternative
350,1,249382,False,6liNJDyWJjyHAgDnAX95bw,False,True,Fire and the Flood,67,14,track,album,Dream Your Life Away (Special Edition),2014,0.596,0.827,5,-4.402,1,0.0372,0.0242,0.0,0.0958,0.329,115.034,Alternative
351,1,212146,False,6MDijuuArPJv1vbp7K1x3f,False,True,Genghis Khan,62,3,track,album,iii,2016,0.688,0.847,10,-3.238,0,0.0508,0.04,2.81e-06,0.598,0.453,93.979,Alternative
356,1,375386,True,1hz7SRTGUNAtIQ46qiNv2p,False,True,"GONE, GONE / THANK YOU",79,10,track,album,IGOR,2019,0.518,0.492,10,-8.436,0,0.193,0.216,0.0012,0.146,0.471,78.848,Alternative
357,1,228466,False,6L3VWDPDTQkQFkqvmpAUMU,False,True,Something to Believe In,56,2,track,album,Home of the Strange,2016,0.623,0.886,1,-3.044,1,0.0404,0.0245,0.0,0.247,0.709,92.021,Alternative
358,1,172626,True,6Uj1ctrBOjOas8xZXGqKk4,False,True,Woman,89,1,track,album,Planet Her,2021,0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,Alternative
359,1,149546,True,7xQAfvXzm3AkraOtGPWIZg,False,True,Wow.,82,17,track,album,Hollywood's Bleeding,2019,0.829,0.539,11,-7.359,0,0.208,0.136,1.78e-06,0.103,0.388,99.96,Alternative
360,1,227800,False,4hAhyE1iL07EIUJnqw2bsV,False,True,Welcome to Your Life,49,2,track,album,Big Mess,2017,0.511,0.617,10,-5.883,1,0.0313,0.00223,0.0,0.201,0.404,90.951,Alternative
369,1,222400,False,06kxa3al7bUqRRo5nAFduZ,False,True,Nightlight,61,1,track,single,Nightlight,2020,0.494,0.651,11,-4.127,0,0.0384,0.0819,0.0,0.104,0.162,149.979,Alternative
370,1,242823,True,3vZGtceCbJVh5aDT4XhE0p,False,True,2AM,72,16,track,album,Ctrl (Deluxe),2022,0.504,0.267,9,-13.678,0,0.406,0.438,0.0,0.141,0.392,83.966,Alternative
371,1,210186,False,5uywMR3hTeVPoWaFDSliJb,False,True,Thank God for Girls,50,3,track,album,Weezer (White Album),2016,0.559,0.876,4,-6.479,0,0.0495,0.0474,0.0,0.0734,0.4,95.07,Alternative
376,1,169797,False,6RbB7hfaezWMJlCDFdDS97,False,True,King Of The World,59,10,track,album,Here's To You,2018,0.591,0.66,2,-5.528,1,0.0317,0.13,1.26e-05,0.347,0.935,168.0,Alternative
377,1,174254,False,3dCZm5HrG0jIXAHfNkg2H0,False,True,Take It From Me,70,1,track,album,Home State,2018,0.592,0.891,10,-3.144,1,0.0512,0.0267,0.0,0.352,0.674,99.983,Alternative
378,1,261560,False,60W7Co2AoP5VVG5Gwu6p5P,False,True,Soundcheck,57,3,track,album,The Ride,2016,0.602,0.755,2,-5.791,1,0.0397,0.000995,0.0799,0.412,0.646,135.042,Alternative
379,1,281406,False,32zkKx35Et6A515oZKxDkD,False,True,Life Itself,65,1,track,album,How To Be A Human Being,2016,0.699,0.67,1,-6.219,1,0.0347,0.0147,0.22,0.356,0.556,111.988,Alternative
380,1,227204,False,0yi1iSwJo4IwSpXFOyH2bx,False,True,High Dive,46,3,track,album,Andrew McMahon In The Wilderness,2014,0.564,0.799,0,-6.572,0,0.0615,0.00384,0.0,0.0793,0.793,162.968,Alternative
381,1,174506,False,4GITtbZtRCQXhWLMXrWXHt,False,True,Roots,67,1,track,single,Roots,2015,0.637,0.887,7,-5.444,0,0.227,0.707,0.00188,0.326,0.596,157.759,Alternative
382,1,213147,False,6WQyaRxqf332knjOMWUMQf,False,True,That's All I Need,53,1,track,album,Dirty Heads,2016,0.765,0.657,11,-6.394,0,0.0829,0.0175,0.0,0.345,0.553,91.998,Alternative
383,1,178600,False,6od5hFv9IT5JHc7NEF9HRv,False,True,Victorious,69,1,track,album,Death of a Bachelor,2016,0.57,0.865,8,-4.518,1,0.0472,0.00205,0.0,0.404,0.691,110.01,Alternative
384,1,252306,False,4sNG6zQBmtq7M8aeeKJRMQ,False,True,Brazil,80,2,track,album,What Do You Think About the Car?,2017,0.687,0.617,4,-5.213,1,0.0287,0.0941,1.27e-05,0.0898,0.665,121.079,Alternative
385,1,221666,False,7bdUH0npz854dv3plG8ieT,False,True,Saint Cecilia,57,1,track,single,Saint Cecilia EP,2015,0.235,0.869,4,-4.284,1,0.0609,0.000457,0.000987,0.459,0.513,146.654,Alternative
386,1,229013,False,127qrKbnyZCYnn158P80op,False,True,Circadian Rhythm (Last Dance),50,6,track,album,Better Nature,2015,0.693,0.586,6,-7.418,1,0.0324,0.0667,0.0133,0.362,0.459,127.967,Alternative
387,1,199080,False,4kbj5MwxO1bq9wjT5g9HaA,False,True,Shut Up and Dance,84,3,track,album,TALKING IS HARD,2014,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038,Alternative
392,1,188493,False,3bnVBN67NBEzedqQuWrpP4,False,True,Tear in My Heart,75,5,track,album,Blurryface,2015,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,Alternative
393,1,223879,False,1MSM3Fo2fvnwVqMcz8Jhjq,False,True,Cecilia And The Satellite,61,2,track,album,Andrew McMahon In The Wilderness,2014,0.381,0.844,5,-7.123,1,0.144,0.0131,0.0,0.318,0.239,194.0,Alternative
394,1,208760,False,2tznHmp70DxMyr2XhWLOW0,False,True,Cigarette Daydreams,80,10,track,album,Melophobia,2013,0.636,0.676,2,-3.442,1,0.0263,0.0807,0.0,0.0831,0.273,113.98,Alternative
395,1,220626,False,39lSeqnyjZJejRuaREfyLL,False,True,Hungry Like the Wolf - 2009 Remaster,73,4,track,album,Rio (Collector's Edition),1982,0.691,0.812,0,-7.772,1,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,Alternative
396,1,182792,True,2Oo397nWzelAKMQBBIL8YI,False,True,dead inside,67,2,track,album,in loving memory,2022,0.558,0.925,8,-3.428,0,0.0423,0.00263,0.0,0.188,0.829,148.042,Alternative
397,1,192160,False,2UFOh8iMQ2DON7sl3lqGJH,False,True,Long Way Down,61,7,track,album,Made In The A.M. (Deluxe Edition),2015,0.633,0.565,0,-5.179,1,0.0242,0.0772,2.31e-05,0.168,0.539,145.001,Alternative
398,1,318586,False,2EoOZnxNgtmZaD8uUmz2nD,False,True,Black Hole Sun,77,7,track,album,Superunknown (Deluxe Edition),1994,0.35,0.828,6,-5.373,1,0.041,0.000217,0.000161,0.0774,0.147,105.435,Alternative
399,1,187720,False,5jJ69cMDMC0aeWPjZo6VP2,False,True,Lampshades on Fire,57,2,track,album,Strangers to Ourselves,2015,0.659,0.906,7,-3.906,0,0.0428,0.156,3.27e-06,0.105,0.792,94.997,Alternative
400,1,239835,True,285pBltuF7vW8TeWk8hdRR,False,True,Lucid Dreams,86,3,track,album,Goodbye & Good Riddance,2018,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,Alternative
401,1,258860,True,7cfr3F2jpzjwqL6ZhGfjtH,False,True,Hollow Moon (Bad Wolf),51,3,track,album,Run,2015,0.753,0.757,0,-5.252,1,0.033,0.0872,0.534,0.176,0.409,120.032,Alternative
402,1,223640,False,29jtZGdgpE2lWm2mkIt6HS,False,True,Mess Is Mine,67,2,track,album,Dream Your Life Away (Special Edition),2014,0.595,0.723,7,-8.256,1,0.0349,0.047,0.0286,0.0995,0.272,108.043,Alternative
403,1,139200,True,2BH3j05ZXWr5PR30sW079d,False,True,Crystals,77,1,track,single,Crystals,2022,0.692,0.729,11,-10.435,1,0.0554,0.438,0.656,0.0939,0.13,100.015,Alternative
404,1,192706,False,15DrrIod12Tc2IoMaHiwlQ,False,True,I Bet My Life,62,5,track,album,Smoke + Mirrors,2014,0.553,0.657,1,-8.219,1,0.0405,0.335,0.000648,0.228,0.555,107.889,Alternative
405,1,288453,True,6REiraH7Pe3akd0mkFA4l9,False,True,Something from Nothing,58,1,track,album,Sonic Highways,2014,0.228,0.856,2,-5.296,1,0.0541,0.000124,5.66e-05,0.285,0.427,186.969,Alternative
410,1,148732,False,16nCYYc1lCxCyvaR1lgo0i,False,True,Could Have Been Me,73,12,track,compilation,Sing 2 (Original Motion Picture Soundtrack),2021,0.552,0.662,6,-6.225,0,0.0548,9.18e-05,0.0,0.143,0.572,79.973,Alternative
411,1,187107,False,2rmwqU7yzTvzkiaRV53DpT,False,True,2 Be Loved (Am I Ready),84,4,track,album,Special,2022,0.721,0.769,7,-4.111,1,0.105,0.0922,0.0,0.0817,0.915,155.932,Alternative
412,1,201726,False,2AT8iROs4FQueDv2c8q2KE,False,True,R U Mine?,83,2,track,album,AM,2013,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,Alternative
413,1,261413,False,1i6N76fftMZhijOzFQ5ZtL,False,True,Psycho Killer - 2005 Remaster,78,10,track,album,Talking Heads '77 (Deluxe Version),1977,0.721,0.521,2,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,Alternative
418,1,311906,False,40cLVGkjzcZ5FJ3vHkXB0e,False,True,Congregation,53,3,track,album,Sonic Highways,2014,0.405,0.91,2,-5.441,1,0.0428,5.61e-05,2.63e-05,0.0652,0.575,151.915,Alternative
419,1,188866,False,5L95vS64rG1YMIFm1hLjyZ,False,True,Rollercoaster,67,2,track,album,Strange Desire,2014,0.421,0.79,10,-6.227,1,0.0538,0.00205,0.000309,0.148,0.279,162.024,Alternative
420,1,126446,True,5KBARWIxeMGkvUax9VtVC9,False,True,My Type,71,3,track,album,ICY,2019,0.899,0.811,2,-6.294,1,0.258,0.000677,0.0,0.0672,0.587,105.038,Alternative
421,1,200733,False,2ixsaeFioXJmMgkkbd4uj1,False,True,Budapest,79,2,track,album,Wanted on Voyage (Expanded Edition),2014,0.717,0.455,5,-8.303,1,0.0276,0.0846,0.0,0.11,0.389,127.812,Alternative
426,1,234526,False,20NEld0MhrR4Zpgrf9brq8,False,True,Ship To Wreck,56,1,track,album,"How Big, How Blue, How Beautiful (Deluxe)",2015,0.564,0.923,9,-3.843,0,0.0325,0.00147,0.0,0.277,0.587,141.991,Alternative
427,1,222053,False,3RRRDZig4RNJhVGfwwOOFZ,False,True,Different Colors,51,1,track,album,TALKING IS HARD,2014,0.48,0.826,0,-4.602,1,0.0397,0.000797,1.01e-06,0.125,0.687,96.0,Alternative
428,1,216176,False,1w9ta1CvXlJPRXh6Py2Mto,False,True,What Kind Of Man,53,2,track,album,"How Big, How Blue, How Beautiful (Deluxe)",2015,0.313,0.635,11,-4.676,0,0.0431,0.0229,0.0,0.129,0.224,114.776,Alternative
429,1,286813,False,5lbz5DK5AUXQTBFH9qle3i,False,True,Old Country Church - Hallelujah Version,62,1,track,album,Can I Take My Hounds to Heaven?,2022,0.544,0.556,7,-6.63,1,0.0312,0.47,0.0038,0.0575,0.45,143.6,Alternative
430,1,157368,False,4G5VeedjbIEbvNP45vxBvJ,False,True,Molecules,50,1,track,single,Atoms,2021,0.119,0.0319,0,-29.867,1,0.033,0.988,0.932,0.109,0.128,77.69,Alternative
431,1,238746,False,7tmtOEDxPN7CWaQWBsG1DY,False,True,Hold Back The River,65,2,track,album,Chaos And The Calm,2014,0.715,0.715,5,-7.364,1,0.0904,0.0526,0.0,0.0936,0.506,134.923,Alternative
432,1,162386,False,7gChGUkqWkinDS7uYoMLIM,False,True,Moaning Lisa Smile,45,4,track,album,My Love Is Cool,2015,0.513,0.839,9,-4.374,1,0.0427,0.000788,0.237,0.113,0.294,98.12,Alternative
433,1,193293,True,30KctD1WsHKTIYczXjip5a,False,True,Tequila Shots,74,2,track,album,Man On The Moon III: The Chosen,2020,0.712,0.556,5,-7.214,0,0.0531,0.084,5.04e-05,0.527,0.22,90.494,Alternative
434,1,213530,False,6LzK4CWr7gMWSTJlA52dvU,False,True,We Don’t Wanna Fight,4,5,track,compilation,Alt Pop,2018,0.627,0.875,1,-6.82,1,0.0365,0.0152,0.175,0.119,0.717,113.083,Alternative
435,1,183602,False,6V0A3jkb9ntudO0kmcJ1xd,False,True,Figure It Out,59,3,track,album,Royal Blood,2014,0.658,0.814,0,-4.631,1,0.0558,0.229,0.00676,0.216,0.69,108.016,Alternative
436,1,239881,False,2MQhTbX792AT6YyzwLz9dt,False,True,Sedona,70,1,track,album,Little Neon Limelight,2015,0.394,0.654,3,-8.243,1,0.0346,0.0404,6.96e-05,0.112,0.264,135.188,Alternative
437,1,249739,False,4PvD06Pmbm2rHG2JjSlElF,False,True,Beggin For Thread,59,10,track,album,Goddess (Deluxe),2014,0.597,0.696,5,-6.196,0,0.0278,0.00101,0.0735,0.255,0.397,107.96,Alternative
438,1,208733,False,0AS63m1wHv9n4VVRizK6Hc,False,True,Mercy,83,3,track,album,Illuminate (Deluxe),2017,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,Alternative
439,1,310080,False,4f3RDq9nYPBeR1yMSgnmBm,False,True,You've Got Another Thing Coming,67,8,track,album,Screaming For Vengeance (Expanded Edition),1982,0.519,0.833,6,-6.947,0,0.0496,0.00572,4.33e-06,0.104,0.532,138.225,Alternative
440,1,218106,False,2GiJYvgVaD2HtM8GqD9EgQ,False,True,Electric Love,83,3,track,album,Dopamine,2015,0.611,0.797,6,-7.627,0,0.0533,0.00543,0.00137,0.26,0.518,120.041,Alternative
441,1,145161,False,6lP1UrOucq5sIXl6scYAHS,False,True,Somebody New,60,1,track,single,Somebody New,2020,0.766,0.814,8,-4.131,1,0.0325,0.0304,0.000139,0.0719,0.308,124.017,Alternative
442,1,272394,False,5FVd6KXrgO9B3JPmC8OPst,False,True,Do I Wanna Know?,88,1,track,album,AM,2013,0.548,0.532,5,-7.596,1,0.0323,0.186,0.000263,0.217,0.405,85.03,Alternative
443,1,211960,False,2kWowW0k4oFymhkr7LmvzO,False,True,Come with Me Now,67,2,track,album,Lunatic,2014,0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.728,103.987,Alternative
448,1,219692,True,6n3HGiq4v35D6eFOSwqYuo,False,True,Teenage Fever,81,14,track,album,More Life,2017,0.766,0.283,8,-10.33,0,0.0846,0.111,0.0172,0.115,0.144,97.04,Alternative
449,1,211933,False,273dCMFseLcVsoSWx59IoE,False,True,Bad Blood,68,8,track,album,1989,2014,0.65,0.802,7,-6.114,1,0.181,0.0871,6.54e-06,0.148,0.295,170.146,Alternative
454,1,233133,False,0Nk7bSn0MItonkR0GNs3mj,False,True,The Walker,60,3,track,album,More Than Just a Dream (Deluxe Edition),2013,0.77,0.801,9,-4.182,0,0.0336,0.00375,0.00281,0.0515,0.725,130.76,Alternative
455,1,193058,False,3G6hD9B2ZHOsgf4WfNu7X1,False,True,Team,78,6,track,album,Pure Heroine,2013,0.69,0.578,6,-7.436,1,0.0929,0.167,0.0,0.305,0.416,99.961,Alternative
456,1,204520,False,1BwhFXqoIsePt21WyWIttb,False,True,I Wanna Get Better,64,4,track,album,Strange Desire,2014,0.446,0.915,9,-6.221,1,0.141,0.00281,3.87e-05,0.218,0.398,190.013,Alternative
457,1,248133,True,7Ie9W94M7OjPoZVV216Xus,False,True,Not Afraid,81,7,track,album,Recovery,2010,0.855,0.954,0,-1.19,0,0.264,0.529,0.0,0.205,0.668,114.635,Alternative
458,1,202632,False,6KEdjhTORrn8HOVeuABlUg,False,True,My Sweet Summer,57,2,track,album,Sound Of Change,2014,0.661,0.833,5,-4.466,0,0.0822,0.229,0.0,0.346,0.635,93.989,Alternative
459,1,160878,False,11ftSwgnzuwLJk0ne43tnj,False,True,Why’d You Only Call Me When You’re High,6,16,track,album,Dancing Shoes,2021,0.584,0.566,4,-6.178,1,0.0361,0.0138,0.0,0.133,0.909,183.839,Alternative
460,1,175772,False,5ycEpZQumS0oXR46E7tBWM,False,True,It's About Time (feat. Florida Georgia Line),60,6,track,album,Southern Symphony,2020,0.765,0.92,6,-4.362,1,0.0984,0.249,0.0,0.618,0.799,121.011,Alternative
461,1,173630,False,4iEOVEULZRvmzYSZY2ViKN,False,True,Left Hand Free,68,5,track,album,This Is All Yours,2014,0.697,0.877,3,-4.465,1,0.0462,0.462,0.00943,0.083,0.802,101.99,Alternative
462,1,232058,False,5gVCfYmQRPy1QJifP8f5gg,False,True,Fall In Love,79,1,track,single,Fall In Love,2022,0.524,0.643,9,-6.055,1,0.0297,0.451,0.0,0.221,0.397,135.962,Alternative
463,1,267866,False,0FDzzruyVECATHXKHFs9eJ,False,True,A Sky Full of Stars,84,8,track,album,Ghost Stories,2014,0.545,0.675,6,-6.474,1,0.0279,0.00617,0.00197,0.209,0.162,124.97,Alternative
464,1,191720,False,5C0ivQMxes2lWuOANhvVAm,False,True,GIANTS,67,1,track,single,GIANTS,2019,0.642,0.683,1,-5.386,1,0.262,0.0834,0.0,0.155,0.584,154.881,Alternative
465,1,185160,False,42YgaJLCehufTbH2orwBHM,False,True,Back To The Shack,48,2,track,album,Everything Will Be Alright In The End,2014,0.441,0.69,1,-5.214,1,0.044,0.00686,7.43e-05,0.0375,0.642,171.907,Alternative
470,1,248000,False,6BVsQpqbI2Aj4TwwgmfqGT,False,True,Coming of Age,58,1,track,single,Coming of Age,2020,0.525,0.872,2,-2.314,1,0.0272,0.000564,0.0617,0.212,0.499,149.02,Alternative
471,1,195320,True,0fv2KH6hac06J86hBUTcSf,False,True,NEW MAGIC WAND,84,6,track,album,IGOR,2019,0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,Alternative
472,1,219400,False,3T76zPJz3tWL27FrjJe2ot,False,True,Lazaretto,59,2,track,album,Lazaretto,2014,0.381,0.838,6,-6.562,0,0.0709,0.0046,3.77e-05,0.101,0.581,118.214,Alternative
473,1,202666,False,51DZ0wUocQ8sQfjnibXVcD,False,True,Unbelievers,60,2,track,album,Modern Vampires of the City,2013,0.644,0.811,11,-7.774,1,0.0517,0.149,0.000473,0.17,0.817,154.909,Alternative
474,1,167679,True,6QFQqqYye5lAcnhCALvxKJ,False,True,My Flaws Burn Through My Skin Like Demonic Flames from Hell,75,1,track,single,I No Longer Fear the Razor Guarding My Heel,2015,0.78,0.748,11,-7.394,0,0.0352,0.00448,0.000546,0.115,0.0663,125.98,Alternative
475,1,239960,False,6qtg4gz3DhqOHL5BHtSQw8,False,True,I Don’t Want To Be Here Anymore,57,2,track,album,The Black Market,2014,0.236,0.971,6,-3.98,0,0.0987,0.000759,3.87e-05,0.172,0.403,159.001,Alternative
476,1,228840,False,0K1KOCeJBj3lpDYxEX9qP2,False,True,Sleeping With A Friend,56,3,track,album,Pop Psychology,2014,0.582,0.882,2,-4.256,1,0.0355,0.00189,1.03e-05,0.32,0.507,107.034,Alternative
477,1,329541,True,4YdRnTnXYwgI48kkzWy6uk,False,True,BUSY / SIRENS,57,1,track,album,CARE FOR ME,2018,0.667,0.465,1,-10.337,1,0.344,0.473,0.0,0.101,0.474,133.832,Alternative
478,1,207320,False,43O3Iu8mDJy10i6k8SVRXX,False,True,Take It or Leave It,58,5,track,album,Melophobia,2013,0.71,0.847,0,-3.009,1,0.0892,0.0289,0.00033,0.0613,0.65,119.944,Alternative
479,1,232160,False,0vQPY1VCcvZa2Mm6QM63Le,False,True,Gotta Get Away,60,4,track,album,Smash,1994,0.568,0.826,4,-7.634,0,0.0402,0.00082,8.56e-06,0.0789,0.796,132.782,Alternative
480,1,182518,False,6zQyu8L8yUuJkl6LbQ6iKU,False,True,Cardiac Arrest,62,3,track,album,Language & Perspective,2014,0.616,0.88,1,-3.59,1,0.042,0.0521,0.000717,0.0539,0.751,94.011,Alternative
489,1,228360,False,04aAxqtGp5pv12UXAg4pkq,False,True,Centuries,81,3,track,album,American Beauty/American Psycho,2015,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,Alternative
490,1,271441,False,39Cv9mq0PPrsJ5jtVb2Hiu,False,True,Thunder Clatter,51,3,track,album,Youth,2014,0.6,0.968,6,-2.444,1,0.0329,0.301,1.88e-06,0.19,0.635,123.019,Alternative
491,1,232760,False,1lrm1hnqVtpXUosBa842No,False,True,Heavy Bells,38,1,track,album,Essential Tremors,2013,0.348,0.954,10,-3.853,1,0.283,0.182,0.0,0.104,0.674,151.24,Alternative
492,1,244693,False,5Az8KU81g2aLBbJN67F2CI,False,True,Mind Over Matter,72,5,track,album,Mind Over Matter,2014,0.466,0.763,0,-4.448,1,0.0318,0.000501,0.0,0.0973,0.293,154.914,Alternative
493,1,163880,False,36tghkPg1AO4HsAzo6YpPp,False,True,House of Gold,70,4,track,album,Vessel,2013,0.68,0.693,0,-7.234,1,0.0435,0.445,0.0,0.208,0.851,114.948,Alternative
494,1,250866,False,0I2Ya8M5bj7efcTU2KrwDW,False,True,Take It As It Comes,41,3,track,album,Essential Tremors,2013,0.35,0.932,0,-3.308,1,0.126,0.277,0.0,0.217,0.789,163.086,Alternative
495,1,208080,True,6GnhWMhgJb7uyiiPEiEkDA,False,True,Weekend (feat. Miguel),78,7,track,album,GO:OD AM,2015,0.843,0.435,8,-8.442,1,0.178,0.47,0.0,0.147,0.19,120.058,Alternative
496,1,226693,False,06vOVdH94mIEjIgIhHdhdO,False,True,Trainwreck 1979 - Moulder Mix with in/out fades,45,7,track,album,The Physical World,2014,0.522,0.934,5,-5.03,0,0.0617,2.1e-05,0.00399,0.253,0.304,135.052,Alternative
497,1,209160,False,14OxJlLdcHNpgsm4DRwDOB,False,True,Habits (Stay High),74,13,track,album,Queen Of The Clouds,2014,0.729,0.65,5,-3.539,1,0.0313,0.0702,6.69e-05,0.0829,0.347,110.02,Alternative
498,1,238120,True,4BhGTc3Cgay2U1QcTS7vQe,False,True,Fire & Desire,71,18,track,album,Views,2016,0.722,0.252,1,-14.411,0,0.0761,0.0671,0.0,0.0852,0.275,79.923,Alternative
499,1,191293,True,2pE0CMK1fE3mfU0eEOHhKw,False,True,The Mother We Share,58,1,track,album,The Bones of What You Believe,2013,0.46,0.686,1,-6.43,1,0.0301,0.0324,4.45e-06,0.126,0.338,173.829,Alternative
500,1,202106,False,3ym8RPF4EQPqtW0v8G44BT,False,True,Tonight You're Perfect,49,1,track,album,A Bad Girl In Harlem,2013,0.583,0.719,6,-5.643,1,0.035,0.00184,0.0356,0.0919,0.299,123.999,Alternative
501,1,186813,False,4G8gkOterJn0Ywt6uhqbhp,False,True,Radioactive,73,1,track,album,Night Visions,2012,0.448,0.784,9,-3.686,1,0.0627,0.106,0.000108,0.668,0.236,136.245,Alternative
502,1,192789,False,6Z8R6UsFuGXGtiIxiD8ISb,False,True,Safe And Sound,83,1,track,album,In A Tidal Wave Of Mystery (Deluxe Edition),2013,0.655,0.819,0,-4.852,1,0.0316,0.000176,0.00374,0.104,0.766,117.956,Alternative
503,1,240400,False,2QjOHCTQ1Jl3zawyYOpxh6,False,True,Sweater Weather,93,4,track,album,I Love You.,2013,0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.398,124.053,Alternative
508,1,211453,False,60ZGteAEtPCnGE6zevgUcd,False,True,Mountain Sound,63,3,track,album,My Head Is An Animal,2012,0.379,0.879,1,-4.336,0,0.0362,0.0421,0.00449,0.146,0.37,102.021,Alternative
521,1,163626,False,573latfTMO7SpGtStVrQx5,False,True,Harlem,59,2,track,album,A Bad Girl In Harlem,2013,0.603,0.952,6,-3.699,1,0.0947,0.00189,0.000445,0.317,0.588,133.97,Alternative
522,1,190185,False,2dLLR6qlu5UJ5gk0dKz0h3,False,True,Royals,79,3,track,album,Pure Heroine,2013,0.674,0.428,7,-9.504,1,0.122,0.121,0.0,0.132,0.337,84.878,Alternative
523,1,247946,False,2NniAhAtkRACaMeYt48xlD,False,True,50 Ways to Say Goodbye,69,5,track,album,California 37,2012,0.591,0.935,6,-2.664,1,0.0478,0.000284,0.000278,0.142,0.736,140.043,Alternative
524,1,279000,False,3ekNuTF3UpOvIZCfiejpnC,False,True,Stubborn Love,71,7,track,album,The Lumineers,2012,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01,Alternative
525,1,184200,True,1tjHKKI0r82IB5KL29whHs,False,True,Panic Station,61,3,track,album,The 2nd Law,2012,0.671,0.766,2,-3.1,1,0.0378,0.00224,0.000154,0.159,0.726,104.99,Alternative
526,1,234453,False,3rfhI32Il2hVRKDkuGeeen,False,True,Hey Baby (Drop It to the Floor) (feat. T-Pain),72,4,track,album,Planet Pit (Deluxe Version),2011,0.595,0.912,10,-3.428,0,0.0884,0.0434,0.0,0.259,0.762,128.024,Alternative
531,1,186826,False,2E43WFS4rRc09za2r2GmZl,False,True,My Songs Know What You Did In The Dark (Light Em Up),73,2,track,album,Save Rock And Roll,2013,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,Alternative
532,1,102013,True,5NmLXvwNgcvE6DhJMxyIV6,False,True,IN THE AIR (SPED UP),53,1,track,single,IN THE AIR/BILL$ (SPED UP),2022,0.674,0.492,1,-5.687,1,0.0504,0.0351,0.00378,0.136,0.368,153.499,Alternative
533,1,323000,False,4DMKwE2E2iYDKY01C335Uw,False,True,Carry on Wayward Son,76,1,track,album,Leftoverture (Expanded Edition),1976,0.482,0.786,7,-5.735,1,0.032,0.00321,8.88e-05,0.446,0.793,126.755,Alternative
534,1,314893,False,48dghEx4vhyQQfFLwxPfHD,False,True,Lover of the Light,54,6,track,album,Babel (Deluxe Version),2012,0.301,0.69,2,-6.853,1,0.0513,0.00776,0.000643,0.273,0.368,106.758,Alternative
535,1,211226,False,6qZjm61s6u8Ead9sWxCDro,False,True,Elephant,72,9,track,album,Lonerism,2012,0.598,0.553,9,-6.742,0,0.0397,0.562,0.157,0.257,0.533,123.075,Alternative
536,1,185122,False,0WHi11uzahqpEtPGYCW6oQ,False,True,If I Killed Someone For You,73,10,track,album,Narrated For You,2018,0.514,0.605,7,-5.363,1,0.0337,0.774,2.91e-06,0.121,0.409,120.894,Alternative
537,1,248413,False,2Foc5Q5nqNiosCNqttzHof,False,True,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,83,1,track,single,Get Lucky (feat. Pharrell Williams & Nile Rodgers) [Radio Edit],2013,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,Alternative
538,1,222533,False,6xHI9KjUjYT0FPtGO8Mxa1,False,True,Hurricane,77,5,track,album,This One's for You,2017,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,Alternative
543,1,227080,False,3n69hLUdIsSa1WlRmjMZlW,False,True,Breezeblocks,73,4,track,album,An Awesome Wave,2012,0.615,0.658,5,-7.299,1,0.0343,0.096,0.000911,0.205,0.293,150.093,Alternative
544,1,228133,False,7GGRskGpD6AqkpZshKSyBT,False,True,Trying To Be Cool,47,4,track,album,Bankrupt!,2013,0.485,0.758,9,-4.901,0,0.034,0.0146,0.0171,0.315,0.487,113.966,Alternative
