,disc_number,duration_ms_x,explicit,id,is_local,is_playable,name,popularity,track_number,type_x,album_type,album_name,release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,Genre
424,1,192840,False,5NfJGBAL9mgFPRQxKJmiX2,False,True,Miss Me More,64,2,track,album,Unapologetically (Deluxe Edition),2018,0.643,0.72,2,-7.146,1,0.0527,0.014,0.0,0.0834,0.491,96.028,Country
425,1,202586,False,3g9OCNXY2aSbGRQGY17qVE,False,True,What Happens In A Small Town,51,1,track,single,What Happens In A Small Town,2018,0.496,0.775,11,-5.304,1,0.0411,0.000927,0.0,0.14,0.478,138.165,Country
426,1,210373,False,4j6GMcVcqZf1r0GDqMtYp6,False,True,Prayed For You,65,6,track,album,Everywhere But On,2019,0.6,0.698,9,-5.86,1,0.0355,0.0724,1.64e-06,0.113,0.57,140.032,Country
427,1,182493,False,5AnSllIrgGsCZzZJkVnApx,False,True,Eyes On You,70,4,track,album,Lambs & Lions,2017,0.606,0.652,9,-6.982,1,0.0281,0.323,0.0,0.201,0.476,97.155,Country
432,1,184173,False,5WA2SHuL5eesmPnYflNzlT,False,True,Rearview Town,59,8,track,album,Rearview Town,2018,0.526,0.85,10,-4.47,0,0.0313,0.023,0.0,0.0948,0.338,141.973,Country
433,1,216533,False,38nVuIj9mi5a8oopOJhSJk,False,True,Here Tonight,61,2,track,album,Ticket To L.A.,2018,0.517,0.776,11,-5.271,1,0.0362,0.0144,0.0,0.113,0.448,96.002,Country
442,1,204720,False,52MNypbTWiwybwzhXvsPk5,False,True,Love You Too Late,59,1,track,album,All of It,2018,0.542,0.797,9,-4.45,0,0.0379,0.00111,0.0,0.0906,0.593,113.95,Country
443,1,191018,False,6Vmb8Ru0BvjWGozOVGApRd,False,True,The Ones That Didn’t Make It Back Home,62,3,track,album,Late Nights And Longnecks,2019,0.537,0.784,3,-4.869,1,0.034,0.0979,0.0,0.224,0.468,137.995,Country
448,1,172253,False,0bPnT6i9H1p8Vd85GS6Z7I,False,True,Night Shift,75,4,track,album,California Sunrise,2016,0.63,0.754,2,-3.564,1,0.0284,0.0963,0.0,0.268,0.73,95.999,Country
453,1,170280,False,53kWAAfx7IopXRa31MQHB8,False,True,Good Vibes,72,1,track,single,Good Vibes,2020,0.558,0.877,10,-3.392,1,0.145,0.274,0.0,0.162,0.762,99.988,Country
454,1,122517,True,2kx5sQgmjYug0GiDh1a4sU,False,True,"Living Life, In The Night",84,1,track,single,"Living Life, In The Night",2018,0.624,0.499,0,-9.962,0,0.0495,0.82,0.0,0.12,0.298,143.249,Country
455,1,187000,False,3Mnr3yyQk1aUPYgbpOQE31,False,True,Make It Sweet,63,1,track,album,Old Dominion,2019,0.424,0.837,7,-4.453,1,0.0472,0.0373,0.0,0.0665,0.554,180.175,Country
456,1,347520,True,5hc71nKsUgtwQ3z52KEKQk,False,True,Somebody Else,73,10,track,album,"I like it when you sleep, for you are so beautiful yet so unaware of it",2016,0.61,0.788,0,-5.724,1,0.0585,0.195,0.0142,0.153,0.472,101.045,Country
461,1,202853,False,7qXPZxXn6Xmv1sjh03skiW,False,True,Southbound,62,5,track,album,Cry Pretty,2018,0.614,0.884,0,-4.019,1,0.0402,0.00122,0.0,0.077,0.721,100.531,Country
462,1,175594,False,6voi5xnLs9JKmWG2oLmgDU,False,True,Raised on Country,57,1,track,single,Raised on Country,2019,0.572,0.794,2,-3.224,1,0.0455,0.395,0.0,0.23,0.79,148.095,Country
467,1,182160,False,7qEHsqek33rTcFNT9PFqLf,False,True,Someone You Loved,88,4,track,album,Divinely Uninspired To A Hellish Extent,2019,0.501,0.405,1,-5.679,1,0.0319,0.751,0.0,0.105,0.446,109.891,Country
476,1,227800,False,6fybp4N6eW3bsFAvARxyVe,False,True,Ain't Talkin' 'Bout Love - 2015 Remaster,68,4,track,album,Van Halen (Remastered),1978,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,Country
485,1,235266,False,3bDXhWsPiFTHtrsMg5faL2,False,True,What Makes You Country,61,1,track,album,What Makes You Country,2017,0.515,0.948,0,-1.721,1,0.0438,0.0106,0.0,0.134,0.752,159.983,Country
486,1,194426,False,7grWGhX8SHNmyGOkMNVMCt,False,True,There Was This Girl,69,1,track,album,Different 'Round Here,2019,0.616,0.877,1,-4.223,1,0.0347,0.00258,2.56e-06,0.114,0.94,127.981,Country
491,1,178333,False,3pJkBPHadRAxBBo484RipI,False,True,Sixteen,66,3,track,album,Life Changes,2017,0.705,0.531,1,-7.031,1,0.0281,0.0135,2.11e-06,0.165,0.425,107.013,Country
496,1,206293,False,3WBY2lhKzkxaG5bNscQrOG,False,True,Buy My Own Drinks,56,2,track,album,Blue Roses,2019,0.686,0.9,5,-4.406,1,0.0614,0.068,0.0,0.0985,0.962,155.963,Country
510,1,201832,False,0YVdTI4w1BEqSjGNXcRjX1,False,True,REDNECKER,67,2,track,single,THIS OLE BOY,2018,0.537,0.751,7,-5.472,1,0.0344,0.0506,9.63e-05,0.1,0.51,143.962,Country
511,1,274186,True,0yhxBvedRdGxsPZHJNI4VA,False,True,I Thought About Killing You,63,1,track,album,ye,2018,0.752,0.396,2,-7.932,1,0.411,0.867,0.0,0.0486,0.417,116.016,Country
516,1,214786,False,41FLEFSeRCv19OBn0vLiaH,False,True,It All Comes Out in the Wash,53,3,track,album,Wildcard,2019,0.602,0.73,0,-4.925,1,0.0313,0.00106,0.000116,0.095,0.923,164.029,Country
517,1,228266,False,7vvRkLPIvfjjmCIqNxBuEZ,False,True,Back To Life,66,9,track,album,Keep On Movin',1989,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,Country
518,1,194840,False,1OfEfwXp9IKC5qRTtiGUWg,False,True,Every Little Honky Tonk Bar,60,1,track,album,Honky Tonk Time Machine,2019,0.66,0.83,5,-5.099,1,0.029,0.292,0.0,0.141,0.856,122.079,Country
528,1,185413,False,4qgObmdV1KatQHViTYrT6U,False,True,Nothing To Do Town,46,1,track,single,Nothing To Do Town,2019,0.551,0.836,2,-5.182,1,0.0338,0.0249,1.33e-05,0.222,0.911,147.954,Country
529,1,229880,False,2gE58DQyqgsvsK87SWUN62,False,True,Where Rainbows Never Die,69,3,track,album,Reckless,2010,0.603,0.341,4,-8.892,1,0.0264,0.921,0.00314,0.102,0.365,113.452,Country
530,1,209264,False,2GHJ7SJUd1KunqhFyI7vFf,False,True,Someone I Used To Know,59,4,track,album,The Owl,2019,0.621,0.746,6,-5.69,0,0.03,0.000927,0.00108,0.102,0.334,107.953,Country
531,1,255653,True,4bEcoz1OcfMgUbp2ft8ieQ,False,True,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),75,10,track,album,Flower Boy,2017,0.48,0.61,0,-7.042,1,0.305,0.0456,0.0,0.313,0.297,90.034,Country
536,1,187333,False,6biq5BjD7UAXpefEgDVbp5,False,True,Closer To You,52,1,track,album,Carly Pearce,2020,0.663,0.686,4,-4.549,0,0.0304,0.124,0.0,0.112,0.444,111.971,Country
537,1,194898,False,7nGuT0EfqQ1TXcADEKwB6Q,False,True,Day Drunk,62,5,track,album,Things That We Drink To,2018,0.647,0.754,10,-5.446,1,0.0378,0.015,0.0,0.0684,0.755,97.005,Country
538,1,210475,False,6gSZX6W69nGvEBzlvfvvz2,False,True,She's Somebody's Daughter (The Wedding Version),62,1,track,single,She's Somebody's Daughter (The Wedding Version),2021,0.499,0.375,6,-7.29,1,0.0364,0.803,0.0,0.108,0.4,171.987,Country
543,1,214095,False,1QJvq84l7YcVCyIkGA602c,False,True,Never Comin Down,49,2,track,album,Graffiti U,2018,0.697,0.82,1,-4.275,1,0.0448,0.00928,0.000118,0.122,0.815,94.995,Country
548,1,213133,False,3VsnfupUj0vtPG1t8dKbxC,False,True,Neon Church,42,19,track,album,Here On Earth (Ultimate Edition),2021,0.465,0.788,0,-4.808,1,0.0502,0.0774,0.0,0.0854,0.344,128.029,Country
549,1,211986,False,5FNDpQSkgFiRdUKGfagIRJ,False,True,Stronger Than Me,53,2,track,album,Frank (US Clean e-Version),2003,0.884,0.51,9,-4.679,0,0.0392,0.0436,0.000333,0.0615,0.855,91.453,Country
550,1,233478,False,3w3y8KPTfNeOKPiqUTakBh,False,True,Locked out of Heaven,87,2,track,album,Unorthodox Jukebox,2012,0.726,0.698,5,-4.165,1,0.0431,0.049,0.0,0.309,0.867,143.994,Country
551,1,196800,False,6EGAfJaLUFzhS4zRBIEQ2J,False,True,You Make It Easy,72,4,track,album,Rearview Town,2018,0.375,0.574,7,-5.305,1,0.0315,0.143,0.0,0.11,0.406,132.025,Country
552,1,205453,False,0OWZFobGSIW9GrSlQ9C5pc,False,True,Marry Me,71,5,track,album,Life Changes,2017,0.333,0.412,3,-8.633,1,0.029,0.0977,0.0,0.113,0.474,85.028,Country
553,1,221800,False,4gB7HrYHbJVJ5RFOjxmoq4,False,True,One Number Away,72,6,track,album,This One's for You,2017,0.544,0.781,6,-6.16,0,0.0311,0.00585,0.0,0.191,0.527,144.075,Country
554,1,356626,False,1ju7EsSGvRybSNEsRvc7qY,False,True,Simple Man,75,4,track,album,Pronounced' Leh-'Nerd 'Skin-'Nerd,1973,0.422,0.752,6,-8.682,1,0.0449,0.0366,0.000119,0.129,0.403,120.471,Country
555,1,199625,False,6n6OQfBpCgzF9oEg8zhBN7,False,True,Get Along,68,3,track,album,Songs for the Saints,2018,0.632,0.804,7,-6.109,1,0.0503,0.101,0.0,0.17,0.35,92.456,Country
556,1,208733,False,0AS63m1wHv9n4VVRizK6Hc,False,True,Mercy,83,3,track,album,Illuminate (Deluxe),2017,0.555,0.662,11,-4.952,0,0.0827,0.125,0.0,0.111,0.356,148.128,Country
557,1,197253,False,3EWMoDIm6lzuR0zQKtuCJX,False,True,Up Down (feat. Florida Georgia Line),74,1,track,album,If I Know Me,2018,0.589,0.882,6,-3.039,1,0.035,0.0813,0.0,0.146,0.793,129.915,Country
558,1,221800,False,79LAFAkR1ATb4iIQvZuCL0,False,True,Most People Are Good,64,4,track,album,What Makes You Country,2017,0.586,0.732,8,-6.171,1,0.0279,0.176,0.0,0.148,0.582,150.109,Country
559,1,212106,False,0N9uZRrJQ3lO5TmInEjLxc,False,True,Take Back Home Girl (feat. Tori Kelly),63,1,track,album,Laps Around The Sun,2018,0.493,0.796,11,-3.971,1,0.0691,0.39,0.0,0.0957,0.644,159.988,Country
560,1,202066,False,2dwoqUYTy6SOy1dFqcTndC,False,True,Drowns The Whiskey (feat. Miranda Lambert),63,7,track,album,Rearview Town,2018,0.552,0.698,8,-4.817,1,0.0306,0.294,0.000103,0.0905,0.6,90.006,Country
561,1,199693,False,5Z19ylxppfnfdP4JH0u8oj,False,True,Break Up in the End,61,5,track,album,All of It,2018,0.507,0.372,1,-8.433,1,0.0303,0.481,0.0,0.271,0.257,86.422,Country
566,1,216093,False,53yTYusPQJ1AApL1hi0Dnc,False,True,"Sunrise, Sunburn, Sunset",67,5,track,album,What Makes You Country,2017,0.471,0.897,9,-2.27,1,0.0597,0.193,0.0,0.196,0.719,159.958,Country
567,1,172866,False,6Ac4NVYYl2U73QiTt11ZKd,False,True,Hooked On A Feeling,74,1,track,single,Hooked On A Feeling,1973,0.547,0.82,8,-6.728,1,0.0805,0.261,0.0,0.3,0.933,118.208,Country
568,1,226706,False,20X9OeC606XNwEtDBOym5u,False,True,Love Drunk,65,2,track,album,Love Drunk,2009,0.44,0.976,10,-3.17,1,0.141,0.00177,3.39e-06,0.16,0.412,150.005,Country
573,1,166573,False,33471tzU1VghDg9zNgGRpz,False,True,Hotel Key,67,4,track,album,Happy Endings,2017,0.758,0.867,11,-5.087,1,0.0475,0.152,0.0,0.308,0.964,102.018,Country
578,1,187026,False,3dlCF1mzW1UKMOb4b1XN17,False,True,I Was Jack (You Were Diane),60,4,track,album,Greetings From...Jake,2019,0.604,0.868,6,-3.539,1,0.0445,0.086,0.0,0.0502,0.553,94.057,Country
579,1,190226,False,4Vxu50qVrQcycjRyJQaZLC,False,True,Life Changes,65,8,track,album,Life Changes,2017,0.687,0.845,7,-4.37,1,0.0576,0.1,0.0,0.0452,0.809,87.972,Country
580,1,219600,False,5slddJ629YcePvqD6Uyk8r,False,True,I Lived It,54,11,track,album,Texoma Shore,2017,0.557,0.571,10,-8.106,1,0.0281,0.476,0.00114,0.101,0.392,80.981,Country
581,1,179826,False,3nBXOlFTADNvG9nkqy2O2W,False,True,"Woman, Amen",60,4,track,album,The Mountain,2018,0.484,0.804,5,-5.889,1,0.0912,0.000837,9.29e-06,0.17,0.391,119.838,Country
586,1,212066,False,5PBx0zFfehUMyv5H4YXVAU,False,True,Blue Tacoma,67,3,track,album,Yours,2017,0.458,0.897,9,-4.879,1,0.0402,0.0183,0.0,0.174,0.728,160.131,Country
591,1,185440,False,6CyJlVAEFlNdpggOLanytL,False,True,Hangin' On,57,2,track,album,Losing Sleep,2017,0.434,0.831,8,-4.774,1,0.0453,0.0651,0.0,0.119,0.596,156.034,Country
596,1,224240,False,0v4z1tuZvn6LGknom9Qx7d,False,True,Babe (Taylor's Version) (From The Vault),72,24,track,album,Red (Taylor's Version),2021,0.584,0.743,4,-7.075,1,0.0931,0.0538,2.83e-06,0.121,0.746,167.844,Country
605,1,229573,False,2NEBP8SXEqwZt2PRdPXXuy,False,True,Everything's Gonna Be Alright,62,3,track,album,No Zip Code,2018,0.764,0.587,5,-7.002,0,0.0298,0.0721,6.45e-06,0.094,0.494,89.98,Country
606,1,234146,True,6PnluwP0fjGnpIBsqTdUTq,False,True,Pretty When You Cry,74,7,track,album,Ultraviolence (Deluxe),2014,0.509,0.547,10,-6.548,0,0.0417,0.399,0.0,0.215,0.197,109.436,Country
607,1,182306,False,2R4AlwtrrkMaRKojcTIzmL,False,True,For the First Time,81,4,track,album,This Old Dog,2017,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,Country
612,1,213183,False,4f3fb3alVLFc8Ga4ncpg7x,False,True,Kiss Somebody,63,2,track,album,Things That We Drink To,2018,0.57,0.684,6,-7.054,1,0.0465,0.136,0.0,0.205,0.531,89.012,Country
613,1,202285,True,1QPreu0BNOrUfEb8HTd2qG,False,True,Rich Spirit,79,7,track,album,Mr. Morale & The Big Steppers,2022,0.852,0.421,10,-9.153,0,0.208,0.428,2.28e-06,0.106,0.457,95.977,Country
614,1,206386,False,65GbQI9VDTs7vo6MJL2iJA,False,True,Coming Home,70,1,track,album,Coming Home (Deluxe),2015,0.424,0.465,6,-6.595,1,0.0297,0.461,5.52e-05,0.154,0.462,112.418,Country
627,1,265843,False,3PG6V5yuFfo4APiovOQoRv,False,True,I Was Born To Love You,67,1,track,single,I Was Born To Love You,2022,0.65,0.271,9,-11.081,1,0.0314,0.794,6.9e-05,0.196,0.21,78.036,Country
632,1,208733,False,1vHeu2j2MpfMqqvcXKLtic,False,True,Desperate Man,53,8,track,album,Desperate Man,2018,0.711,0.796,10,-5.87,1,0.0341,0.0716,0.0045,0.262,0.901,109.991,Country
633,1,180301,False,2p2cCrOaNrIOLk5ArtlHy6,False,True,She's with Me,56,1,track,album,Dear Life,2016,0.599,0.931,11,-3.662,1,0.0517,0.0285,0.0,0.102,0.788,111.012,Country
638,1,275440,False,7HW5WIw7ZgZORCzUxv5gW5,False,True,Don't Go Breaking My Heart,79,10,track,album,Rock Of The Westies,1975,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,Country
639,1,173920,False,0W95eMaAxNVYTquOsXXkC5,False,True,"Female Energy, Part 2",64,2,track,album,WILLOW,2019,0.539,0.39,4,-8.341,0,0.0293,0.0143,0.000125,0.174,0.361,119.791,Country
648,1,153000,False,7zwn1eykZtZ5LODrf7c0tS,False,True,You Get Me So High,83,9,track,album,Hard To Imagine The Neighbourhood Ever Changing,2018,0.551,0.881,7,-6.099,0,0.0542,0.186,0.0791,0.152,0.387,88.036,Country
649,1,209586,False,4iThW5yeI2ExwwG0zte69c,False,True,Hide The Wine,52,1,track,album,Every Little Thing,2017,0.567,0.913,5,-4.264,0,0.145,0.0621,0.0,0.0866,0.605,77.287,Country
666,1,171493,False,11fWR3u9wjDMW4oVDbUbyT,False,True,Happens Like That,57,4,track,album,When The Good Guys Win,2017,0.557,0.807,7,-5.428,1,0.0825,0.189,0.0,0.234,0.578,81.045,Country
667,1,208238,False,1g3ErLqysBJ5EIGdYYMWFZ,False,True,All Day Long,51,1,track,album,The Big Day,2019,0.767,0.884,2,-3.674,1,0.161,0.028,0.0,0.103,0.717,123.01,Country
672,1,261800,False,5XQv5uep3VmhEuDWeFwRep,False,True,Kinda Don't Care,54,3,track,album,Kinda Don't Care,2016,0.584,0.752,1,-5.674,1,0.0309,0.0974,3.05e-05,0.0544,0.735,150.046,Country
673,1,213986,False,5eFfsbjSouG8qOpg9ZqDl6,False,True,Downtown's Dead,50,1,track,single,Downtown's Dead,2018,0.624,0.696,11,-6.006,1,0.0469,0.109,0.0,0.132,0.392,82.001,Country
674,1,191186,False,0Sbeihd75SGitymHS8Bqbh,False,True,I Hate Love Songs,58,9,track,album,Unapologetically (Deluxe Edition),2018,0.386,0.446,11,-7.807,1,0.0297,0.252,0.0,0.18,0.4,179.995,Country
679,1,207053,False,0ya80Qhw7hgeJp2L6zvxcj,False,True,Shoot Me Straight - Radio Edit,52,1,track,single,Shoot Me Straight (Radio Edit),2018,0.643,0.782,2,-6.012,1,0.0445,0.00751,1.35e-05,0.082,0.571,96.97,Country
680,1,198466,False,1Be8liECvEP5NYZjYvukbI,False,True,She Ain't In It,58,7,track,album,California Sunrise,2016,0.395,0.674,5,-4.626,1,0.028,0.127,3.37e-05,0.332,0.585,185.647,Country
685,1,205266,False,3I74lFPU8RE17EIfYz351J,False,True,The Ones That Like Me,56,2,track,album,The Devil Don't Sleep,2017,0.437,0.834,6,-3.807,1,0.0404,0.0329,1.03e-06,0.383,0.436,154.053,Country
686,1,225360,False,19P6cJstaoQJHtHW3HOGcg,False,True,The Rest of Our Life,59,1,track,album,The Rest of Our Life,2017,0.617,0.468,2,-6.908,1,0.0291,0.65,0.0,0.141,0.333,119.921,Country
687,1,234186,False,4ruSkRHMQKBPtYAYpMf0oR,False,True,Three Chords & The Truth,47,8,track,album,Lambs & Lions,2017,0.44,0.889,8,-4.723,1,0.0462,0.0275,0.0,0.143,0.409,166.074,Country
688,1,278826,True,7EZPH9Px3gXlxD5KJDwtwc,False,True,Bandz A Make Her Dance (feat. Lil' Wayne & 2 Chainz),63,14,track,album,Stay Trippy,2013,0.871,0.743,2,-5.442,1,0.277,0.00212,0.0,0.141,0.576,130.977,Country
689,1,191986,False,6guWjUuNYziyNXgjFo1IpF,False,True,"Houston, We Got a Problem",69,13,track,album,This One's for You Too (Deluxe Edition),2018,0.521,0.762,9,-5.059,1,0.0362,0.0961,6.15e-06,0.395,0.486,143.866,Country
690,1,196040,True,19a3JfW8BQwqHWUMbcqSx8,False,True,Famous,74,4,track,album,The Life Of Pablo,2016,0.465,0.735,6,-3.715,1,0.117,0.0711,0.0,0.0975,0.409,173.935,Country
695,1,209080,False,7qcRDEpmDWS0bLHaZRYE8c,False,True,A Little Dive Bar in Dahlonega,57,7,track,album,Girl Going Nowhere,2018,0.639,0.479,1,-6.192,1,0.0447,0.426,0.0,0.151,0.571,146.084,Country
696,1,210173,False,4fhKaRCxbWXA3BwAr3Zxjx,False,True,David Ashley Parker From Powder Springs,55,1,track,single,David Ashley Parker From Powder Springs,2018,0.555,0.895,5,-4.787,1,0.0472,0.131,0.0,0.0922,0.38,138.076,Country
697,1,184163,True,1j0lC0auZK1xIPRwSEb4Rb,False,True,Doing Fine,58,5,track,album,DeAnn,2019,0.653,0.175,5,-13.559,1,0.0366,0.829,0.0,0.197,0.393,84.418,Country
698,1,224853,False,10M2Ex445zw585Ducldzkw,False,True,In Case You Didn't Know,75,4,track,album,Brett Young,2017,0.607,0.536,10,-7.306,1,0.0305,0.386,0.0,0.102,0.434,147.986,Country
699,1,222533,False,6xHI9KjUjYT0FPtGO8Mxa1,False,True,Hurricane,77,5,track,album,This One's for You,2017,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,Country
700,1,205733,False,2YMhrXQYKkm4kXLcXKKd5z,False,True,Small Town Boy,69,3,track,album,Current Mood,2017,0.554,0.743,9,-6.016,1,0.0287,0.0251,0.0,0.359,0.673,72.997,Country
701,1,201893,False,7f08qp3HROTkfrtNpiYGGo,False,True,Dirt On My Boots,75,6,track,album,California Sunrise,2016,0.683,0.796,11,-4.179,1,0.0285,0.111,0.0,0.197,0.531,90.031,Country
702,1,269373,False,7x8dCjCr0x6x2lXKujYD34,False,True,The Pretender,79,1,track,album,"Echoes, Silence, Patience & Grace",2007,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,Country
703,1,223626,False,2d48mamATjby7wgPjdrSOQ,False,True,Craving You,65,1,track,album,Life Changes,2017,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975,Country
704,1,173680,False,29EkMZmUNz1WsuzaMtVo1i,False,True,I Bet You Look Good On The Dancefloor,63,2,track,album,"Whatever People Say I Am, That's What I'm Not",2006,0.535,0.948,6,-4.19,0,0.0356,0.00225,0.0,0.376,0.778,103.183,Country
705,1,263120,False,23TxRN09aR1RB0G0tFoT0b,False,True,Better Man,66,7,track,album,The Breaker,2017,0.514,0.836,5,-3.663,1,0.0381,0.112,0.0,0.0878,0.501,143.888,Country
706,1,165000,False,745H5CctFr12Mo7cqa1BMH,False,True,My Girl,80,3,track,album,The Temptations Sing Smokey,1965,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,Country
711,1,183413,False,4VFE6ZNqa8jHAmbYICoAFg,False,True,"God, Your Mama, And Me",64,11,track,album,Dig Your Roots,2016,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1,Country
712,1,220800,False,1vBpwxsLVwaR4evBIaFmqD,False,True,Drinkin' Problem,70,3,track,album,On The Rocks,2017,0.622,0.763,9,-6.4,1,0.0263,0.055,8.91e-06,0.313,0.621,102.0,Country
713,1,205200,False,0w3Q14i073jLoew1hgJkwD,False,True,Heartache On The Dance Floor,73,9,track,album,California Sunrise,2016,0.596,0.834,9,-4.308,1,0.0474,0.0563,0.0,0.0866,0.618,116.0,Country
714,1,176893,False,0OlS52TmtK2gPaEtdmr7DN,False,True,No Such Thing as a Broken Heart,63,1,track,album,Happy Endings,2017,0.651,0.782,8,-4.295,1,0.0718,0.295,0.0,0.107,0.945,171.987,Country
715,1,203293,False,4T5Z4mbTe7kuGqgLpaRtTh,False,True,Any Ol' Barstool,63,12,track,album,They Don't Know,2016,0.536,0.722,4,-4.163,1,0.0284,0.312,0.0,0.117,0.499,143.78,Country
716,1,177066,False,0WyFpxYlBCgH1gMXd26OOr,False,True,Flatliner (feat. Dierks Bentley),63,1,track,album,You Should Be Here,2016,0.555,0.896,0,-3.295,1,0.0388,0.00434,0.0,0.145,0.578,114.995,Country
717,1,216800,False,08wJ1B9yu9sPeoRa5fbpr3,False,True,It Ain't My Fault,65,11,track,album,Pawn Shop,2016,0.735,0.831,9,-5.898,1,0.0332,0.00166,0.217,0.291,0.756,123.017,Country
718,1,192000,False,4n0xztUAbHPUV8G3NQvF30,False,True,How Not To,60,5,track,album,Obsessed,2016,0.501,0.836,11,-3.587,0,0.0491,0.208,0.0,0.152,0.618,159.863,Country
719,1,214800,False,0c4ICGb0jvszKj3KPR59JU,False,True,Every Time I Hear That Song,53,4,track,album,If I'm Honest,2016,0.523,0.725,2,-5.448,1,0.0339,0.0558,6.96e-06,0.0937,0.528,155.855,Country
720,1,154706,False,73WWkaWkIRSP3MYGZ14aY4,False,True,More Girls Like You,60,7,track,album,SLOWHEART,2017,0.555,0.746,2,-5.522,1,0.033,0.00825,0.0,0.0796,0.712,75.01,Country
721,1,189466,False,5sjIhQzNljMVrDklI91ezp,False,True,A Guy with a Girl,62,8,track,album,If I'm Honest,2016,0.552,0.893,0,-4.593,1,0.0383,0.0158,0.0,0.105,0.777,163.948,Country
726,1,165173,False,3n2A6l4UayVe3GGKCvfQWV,False,True,Somebody Else Will,56,7,track,album,Kinda Don't Care,2016,0.488,0.744,2,-4.284,0,0.131,0.0353,0.0,0.0952,0.59,180.007,Country
727,1,212320,False,4Az17HfqonKSWNsaLgTBeK,False,True,If I Told You,62,4,track,album,When Was The Last Time,2017,0.532,0.64,9,-6.684,1,0.0314,0.344,0.0,0.361,0.308,84.029,Country
728,1,206826,False,4D4xJ4LyDXBWIf9thFSMAJ,False,True,Yours If You Want It,56,1,track,album,Back To Us,2017,0.554,0.903,8,-3.152,1,0.0515,0.0103,0.0,0.107,0.419,112.998,Country
729,1,194413,False,2WaOQWSv0D1tZNxyLvnGAI,False,True,Yeah Boy,57,11,track,album,The First Time,2015,0.589,0.809,3,-5.292,1,0.0376,0.231,0.0,0.0719,0.496,88.965,Country
730,1,296800,False,2M9ro2krNb7nr7HSprkEgo,False,True,Fast Car,79,2,track,album,Tracy Chapman,1988,0.711,0.292,4,-15.523,0,0.037,0.313,0.0,0.131,0.194,103.951,Country
739,1,215080,False,5C6uh95eAL0RBTSGXKQwvk,False,True,Hometown Girl,64,3,track,album,Deep South,2017,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902,Country
740,1,212893,False,66pxmg3Jhjm09tHoWR1wVR,False,True,All the Pretty Girls,65,2,track,album,Cosmic Hallelujah,2017,0.612,0.848,6,-3.736,1,0.0368,0.00916,0.0,0.366,0.719,120.996,Country
741,1,200400,False,6M31fPFCYB8Job3MCjjrDV,False,True,They Don't Know About Us,77,12,track,album,Take Me Home (Expanded Edition),2012,0.514,0.727,0,-6.131,1,0.0492,0.126,0.0,0.0978,0.37,147.917,Country
742,1,234306,False,3I7krC8kr0gFR7P6vInR1I,False,True,Do I Make You Wanna,67,9,track,album,Summer Forever,2015,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,Country
743,1,176986,False,4JjIIBNoho0V2gZjH4nEzR,False,True,Think a Little Less,56,7,track,album,Michael Ray,2015,0.521,0.805,9,-4.481,1,0.0289,0.124,0.000219,0.33,0.527,141.967,Country
744,2,259279,False,4ckQIgBy1gVeevf7UAereE,False,True,Tin Man,60,1,track,album,The Weight of These Wings,2016,0.425,0.372,0,-10.92,1,0.03,0.861,0.0148,0.0733,0.292,79.456,Country
745,1,227222,False,0jyYstiiibkN6xlS7INejg,False,True,My Old Man,56,6,track,album,Welcome Home,2017,0.639,0.196,4,-11.478,1,0.0267,0.819,3.63e-05,0.0978,0.3,143.907,Country
746,1,188933,False,0s6OWiWGuiCcm1Muzch5A8,False,True,Fix a Drink,63,5,track,album,EVERYBODY,2017,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05,Country
755,1,136899,True,0YrKSfpvflYnLSBd4Jtu6J,False,True,Time Today,70,9,track,album,A Gangsta’s Pain,2021,0.912,0.608,1,-7.686,1,0.397,0.0458,0.0,0.248,0.327,136.994,Country
768,1,232640,False,2BvVMDhRtxoOtaexr9pjyn,False,True,Ask Me How I Know,51,1,track,single,2018 Nominees - Original Songwriter Demos - Bonus Tracks,2018,0.528,0.58,1,-6.705,1,0.039,0.171,2.49e-06,0.0875,0.222,144.008,Country
769,1,211959,False,0QWjl7fUTh1jc3d70IAODd,False,True,Ring on Every Finger,50,2,track,album,The Fighters,2016,0.586,0.92,7,-3.749,1,0.064,0.0241,6.32e-06,0.173,0.639,100.023,Country
